"","BW11.C","BW11.D","BW14.A","BW14.B","BW16.A","BW16.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","1179.A","1179.B","1179.C","1179.D","wilcox.pval.2v4","wilcox.pval.3v4","mean.diff.2v4","mean.diff.3v4","median.diff.2v4","median.diff.3v4","mean.p53.2v4","mean.p53.3v4","mean.wt","median.p53.2v4","median.p53.3v4","median.wt","sd.p53.2v4","sd.p53.3v4","sd.wt","partner_a","partner_b","complex1_gene1","complex1_gene2","complex1_gene3","complex_2_gene1","complex_2_gene2","complex_2_gene3","int_name"
"COL4A3-COMPLEX_93",0.655769488646377,0.662814032674898,0.44364242509683,0.485448481171134,0.182314257944823,0.208300612151769,-0.00267548747297072,-0.0253060791617928,0.15886676358772,0.22567911520487,0.205887644948366,0.117811249410759,0.140864754263627,0.107378587143545,0.346626215246319,0.335048298190333,0.0533067588133988,0.00703175302797442,0.00586484783956636,-0.0113547391865014,0.001998001998002,0.010989010989011,0.400900500761233,0.278696776811561,0.420743225983082,0.314679694208309,0.56191860689731,0.439714882947639,0.161018106136078,0.570608984908755,0.464545453133982,0.149865758925673,0.11376116832762,0.208982036226222,0.123647487492463,"COL4A3","a2b1 complex","","","","ITGB1","ITGA2","","COL4A3-a2b1 complex"
"VTN-COMPLEX_108",0.0103218584657904,0.0600496275060051,-0.00695493307980044,0.0959012889570541,0.0139502860379352,0.0302828493112319,0.098801547067535,0.198374679494847,0.0418668453756697,0.096410557041078,0.0536814529626693,0.0481683316246912,0.0292432930243164,0.00069826629179721,0.00496062280596314,0.0499065276094219,0.000436106393075999,0.00442620625683343,-0.0158027318480557,0.014755977829163,0.635364635364635,0.367632367632368,-0.0223817518675366,-0.0282860494634295,-0.0138516866311588,-0.026920861942473,0.0398294604622623,0.0339251628663694,0.0622112123297989,0.0351857429858977,0.0221165676745836,0.0490374296170565,0.0469481386237588,0.0378525778077413,0.0577663412434885,"VTN","aVb3 complex","","","","ITGAV","ITGB3","","VTN-aVb3 complex"
"COL16A1-COMPLEX_91",0.423971133327857,0.381619553095299,0.443674311281751,0.419071077638885,0.110730861886105,0.0348517792941639,0.140187295155757,0.207853340063044,0.160417564608517,0.319629825948793,0.218766982205424,0.176077620348875,0.235595909373254,0.206917060662112,0.141303050085091,0.0881614618747542,0.134640785415207,0.14148069065333,0.115462846619419,0.161353010553658,0.001998001998002,0.263486513486514,0.227593007803386,0.112828775054781,0.230023764977878,0.208847974861598,0.417084018835948,0.302319786087344,0.189491011032562,0.421521105483371,0.400345315367092,0.191497340505494,0.0259239447315538,0.18052419214019,0.0637752089318425,"COL16A1","a1b1 complex","","","","ITGB1","ITGA1","","COL16A1-a1b1 complex"
"COL3A1-COMPLEX_93",0.20795547392156,0.161533792773062,0.469605733790873,0.435324402484417,0.0600889193105665,0.0816972439836715,0.338278067689527,0.385817945452245,-0.0232491957970523,0.0054160376544481,-0.103943372919225,-0.0598991231969081,0.415295597640609,0.425554622906006,-0.128236319027582,-0.0621717328491051,0.147494232229953,0.17170806681819,0.118104517490442,0.0824196142241448,0.105894105894106,0.147102897102897,0.199318597987182,0.116748008288729,0.330556517274291,0.193661212418613,0.318604850742478,0.236034261044025,0.119286252755296,0.321639938202989,0.184744633347311,-0.00891657907130209,0.156353576105274,0.176288178575942,0.238008980650115,"COL3A1","a2b1 complex","","","","ITGB1","ITGA2","","COL3A1-a2b1 complex"
"COL5A2-COMPLEX_91",0.468913364710677,0.468518808773322,0.590779022186044,0.573825757313757,0.381331778924632,0.344662880739482,0.257739112415091,0.341936338194264,0.417015365066924,0.580792489764217,0.44957083105512,0.454839936403789,0.534866773661867,0.470132370599094,0.36891515672154,0.416866376892268,0.592919105205508,0.561176014235352,0.530725578773229,0.563544369929993,0.0759240759240759,0.427822177822178,0.0962417631685326,0.0420711270305683,0.0880764629511951,0.0354229886809778,0.52550923824595,0.471338602107986,0.429267475077417,0.521369561012217,0.468716086742,0.433293098061022,0.0659434926360224,0.0989256595078026,0.0930006983840953,"COL5A2","a1b1 complex","","","","ITGB1","ITGA1","","COL5A2-a1b1 complex"
"TNC-COMPLEX_102",0.223625586078948,0.238146871108058,0.269982049556553,0.281093486006713,0.0713658600631617,0.0773577906839234,0.039502893969528,0.131471070039787,0.126083134330366,0.194182126303496,0.0847341695442251,0.115819434632031,0.139095473050341,0.205303225436864,0.14084596510967,0.102727942603683,0.0771132780381096,0.0649988477294476,0.0112912696118337,0.00318371219064878,0.001998001998002,0.21978021978022,0.125235454685569,0.065618730414227,0.125287358147229,0.102109126408427,0.253211998187568,0.193595273916226,0.127976543501999,0.254064460332305,0.230886228593503,0.128777102185076,0.0268385656677746,0.0946876160770084,0.0484772810069834,"TNC","a9b1 complex","","","","ITGB1","ITGA9","","TNC-a9b1 complex"
"COL8A1-COMPLEX_93",0.51320926498659,0.466062937968897,0.502533398663975,0.459808652746734,0.0997760896306813,0.106178632251305,0.322431854353598,0.394296327422715,0.0459139334648104,0.0772511074403521,0.0224235646859655,0.0165204743122167,0.274470843780882,0.285515391878485,0.535892169899651,0.53300581013052,0.0195589712331659,0.0493090642791516,0.035883513387166,0.0279674279038758,0.105894105894106,0.313186813186813,0.23463141585463,0.107156014971111,0.204305050486753,0.182942677528132,0.485403563591549,0.35792816270803,0.25077214773692,0.484298168316436,0.462935795357815,0.279993117829684,0.0264307115575066,0.198552752577887,0.202085145257781,"COL8A1","a2b1 complex","","","","ITGB1","ITGA2","","COL8A1-a2b1 complex"
"FBN1-COMPLEX_97",0.374289426647686,0.348368108405839,0.379586189682551,0.45880006950311,0.325326591851745,0.314968935788915,0.385806387101416,0.381766420140362,0.460052710851482,0.598118802999307,0.492692454694443,0.498760042197162,0.495604861313354,0.426201757899112,0.506652399136685,0.535145679930483,0.294373095193726,0.330673382515996,0.2698726083892,0.278603717776864,0.013986013986014,0.00174825174825175,-0.0878192030665838,-0.111190264646406,-0.11721084983878,-0.132819890477135,0.390260948559797,0.366889886979975,0.478080151626381,0.376937808165119,0.361328767526763,0.494148658003898,0.047685291740478,0.0518262093869416,0.0668643379832264,"FBN1","a5b1 complex","","","","ITGB1","ITGA5","","FBN1-a5b1 complex"
"L1CAM-COMPLEX_97",0.088384972262984,0.0729009972545569,0.0292461765271936,0.0271687180595102,0.041220644366087,0.0692224004791481,0.0200456148116311,-0.0431850488701019,0.0185871861442751,0.0289973472398841,0.0270622237929098,0.0367365934666253,0.0475554427303607,0.0403433067306124,0.0881124661738018,0.0768215850689944,0.012474623815556,0.00137458461164456,-0.0455065989486584,-0.0280763620710211,0.373626373626374,0.21978021978022,0.0203175442971619,0.0205829797626807,0.0182066165376206,0.0223545520693628,0.0544252160260612,0.05469065149158,0.0341076717288993,0.0510735868908753,0.0552215224226175,0.0328669703532547,0.0309382193366101,0.0255515748700722,0.0356778463199517,"L1CAM","a5b1 complex","","","","ITGB1","ITGA5","","L1CAM-a5b1 complex"
"COL5A1-COMPLEX_91",0.403483819473054,0.404899557527336,0.566039200925547,0.539180427732824,0.214883776634383,0.187980254909941,0.159298878682815,0.312466286359437,0.265855956962442,0.449146904422039,0.310040289961352,0.29927816179283,0.487431275905453,0.391497984892062,0.272539527170735,0.271509695950097,0.436847898774107,0.394475122617845,0.395664150386744,0.438250816874342,0.023976023976024,0.427822177822178,0.156494255204764,0.0641713433239213,0.167380766752989,0.0995324626231039,0.47840075141469,0.386077839533847,0.321906496209926,0.47203999263008,0.404191688500195,0.304659225877091,0.0863898896098732,0.158135245608878,0.0964557185331999,"COL5A1","a1b1 complex","","","","ITGB1","ITGA1","","COL5A1-a1b1 complex"
"FCER2-COMPLEX_108",0.0495311791006076,0.0336335900030148,0.0119332839085256,0.00141828752607282,-0.011031387129136,-0.0101351973617041,0.0678956610991822,-0.0151003093682162,0.0374921383927505,0.0646798314135584,0.0297664772309931,0.0383657014649221,-0.00981818171039633,-0.0261637861401311,0.0145931855743323,-0.0266202470925792,-0.00748591672905385,-0.0124054825322004,-0.0219631654004193,-0.00215379554065233,0.839160839160839,0.874875124875125,0.00662003804811362,-0.00495075441187813,0.000603605553107511,-0.0155040456853635,0.0241290851345552,0.0125582926745635,0.0175090470864416,0.0227834369557702,0.00667578571729921,0.0221798314026627,0.0216033939171063,0.0245239487933287,0.0356243099063088,"FCER2","aVb3 complex","","","","ITGAV","ITGB3","","FCER2-aVb3 complex"
"COL12A1-COMPLEX_90",0.259281126202213,0.26148949481145,0.73984189388389,0.698710626192667,0.341778827065453,0.311131477196771,0.235239410995201,0.224325640864908,0.248837642234491,0.374016375725435,0.23743438874155,0.260952453069494,0.306627556270911,0.252494032003093,0.159575494806586,0.186224697262456,0.224768556665223,0.2576084017229,0.209118292347595,0.247270363811536,0.035964035964036,0.010989010989011,0.241258016075142,0.186799471694661,0.236964045014038,0.0833191366430915,0.489830785272555,0.435372240892074,0.248572769197412,0.480100060502058,0.326455152131112,0.24313601548802,0.265473936321926,0.222480407810778,0.059603059083406,"COL12A1","a11b1 complex","","","","ITGB1","ITGA11","","COL12A1-a11b1 complex"
"COL9A1-COMPLEX_91",0.102010858718012,0.0307581319326837,0.183066992202089,0.173924297408251,0.133808828145243,0.0698784321780371,0.00698948745207989,0.0466980513186685,0.0469317943539333,0.0384081728639924,0.00493779347733179,0.0190107801966223,0.226485932530246,0.234751529253046,0.0752188152953785,0.0791533257751816,-0.0200788375868253,0.0546288044520541,0.0370140366415664,0.00012353273033978,0.373626373626374,0.263486513486514,0.0445815018136109,0.037716021845738,0.0911526552268307,0.0710949205953266,0.122440070065259,0.115574590097386,0.077858568251648,0.137967578063132,0.117909843431627,0.0468149228363009,0.0710614283769239,0.0595958813265465,0.0843279605261036,"COL9A1","a1b1 complex","","","","ITGB1","ITGA1","","COL9A1-a1b1 complex"
"COL1A2-COMPLEX_93",0.291946734793023,0.240156352614836,0.486302015516875,0.451031707260117,0.0516350942681012,0.0749330341699365,0.346600342438807,0.357348427380422,-0.0149405844962703,0.0248252059897544,-0.07798123743981,-0.0454578528123653,0.424669333388078,0.449388640210027,-0.125390294969065,-0.0559565820851187,0.183089681897664,0.186834991419561,0.15457736112801,0.107460543762803,0.105894105894106,0.147102897102897,0.239048662785767,0.137690283343369,0.366546910279828,0.261109232957187,0.367359202546213,0.266000823103815,0.128310539760446,0.37148922102657,0.266051543703929,0.00494231074674208,0.119744291618658,0.182521087069887,0.234124565445984,"COL1A2","a2b1 complex","","","","ITGB1","ITGA2","","COL1A2-a2b1 complex"
"COL6A5-COMPLEX_90",0.142619171540583,0.191437486668826,0.205722214860723,0.228706088728413,0.108931521087799,0.152774945545554,-0.0144520470339712,0.0498054666562064,0.0202058490974824,0.0450569339126256,0.0476963193370004,0.033095745093366,0.0851883271806502,0.0427723693519307,0.0447881722777604,0.0721864256724339,0.0693788049958373,-0.00498714658403613,0.0541623119324183,0.0531646087264784,0.001998001998002,0.00024975024975025,0.149486884295088,0.129064215250768,0.153657297669581,0.127183663011997,0.192121240449636,0.171698571405316,0.0426343561545485,0.198579850764774,0.17210621610719,0.044922553095193,0.0363976188507874,0.0445881325889276,0.0271305913300927,"COL6A5","a11b1 complex","","","","ITGB1","ITGA11","","COL6A5-a11b1 complex"
"COL6A6-COMPLEX_93",0.0706469197934604,0.0478201062404573,0.10345834901301,0.0527583557411809,-0.0111061521089504,-0.0110112816099467,0.0358184800252167,0.0487593531946972,0.0311843862646844,0.0380273368811757,0.0297256117692416,0.0242741383400577,0.0838903057356965,0.0848713506999139,-0.120374200249706,-0.0853728029124987,0.00067903295978624,0.0491445892359668,0.0123378677248051,0.0126291065957802,0.0759240759240759,0.492257742257742,0.0515905367221792,0.0250139868700206,0.0282012046223701,0.0167877978458685,0.0686709326970271,0.0420943828448686,0.0170803959748479,0.0617026377673207,0.0502892309908191,0.0335014331449506,0.025179594438384,0.0455583064939458,0.0672091445347551,"COL6A6","a2b1 complex","","","","ITGB1","ITGA2","","COL6A6-a2b1 complex"
"COL28A1-COMPLEX_89",0.0936505052800771,0.0708193600526176,0.11533472331973,0.197976585175687,0.00869244197782427,-0.0161312071055676,0.0868092161671283,0.090930981632823,0.0103859854392834,0.0595543092758245,0.0571768757608699,0.0337850791028407,0.0411071960712827,0.0721317929491034,0.102041784966448,0.0539326943722304,-0.0137568142606352,0.00898504549857153,0.014666636615017,-0.0105875678419626,0.035964035964036,0.635364635364635,0.0586597018832444,0.0176048098762779,0.0461270217815563,0.0238693401480002,0.119445293457028,0.0783904014500613,0.0607855915737834,0.104492614299903,0.0822349326663474,0.0583655925183472,0.055419349997387,0.0771337406479816,0.0281556618845601,"COL28A1","a10b1 complex","","","","ITGB1","ITGA10","","COL28A1-a10b1 complex"
"COL27A1-COMPLEX_90",0.0850126577007633,0.114564931494936,0.4016412331658,0.344571072767038,0.041890020031181,0.045218469674201,0.0675730103260788,0.0666396193736501,0.110673889536553,0.143525988020123,0.0886742882149576,0.106074094330259,0.145071289291834,0.0680570087241599,0.0174735168468641,0.0172020855345089,0.0308468345501171,0.00377447936277393,0.0170143039631806,0.0444018815368466,0.0759240759240759,0.492257742257742,0.153350994762235,0.0890532517857542,0.151202353661428,0.0214231461282908,0.236447473782134,0.172149730805653,0.0830964790198989,0.229568002130987,0.0997887945978495,0.0783656484695588,0.159966192712446,0.158986467816412,0.0449674391229349,"COL27A1","a11b1 complex","","","","ITGB1","ITGA11","","COL27A1-a11b1 complex"
"COL6A5-COMPLEX_93",0.0996151328351748,0.0707904353156759,0.11994482023528,0.0966451628846347,-0.0418607276210004,0.00155658644764016,0.0619655482095114,0.172292631733107,-0.0303520114134853,-0.0233928012807792,-0.0603775331295782,-0.0542554654103651,0.121499469613433,0.119499457556853,-0.132685984090213,-0.0736025337234912,0.0537425983182954,0.0262518320581228,0.0191368867565127,-0.00014162484256534,0.23976023976024,0.367632367632368,0.0866898100111923,0.0477228238764018,0.125002554207037,0.110590205447288,0.0967488878176915,0.0577819016829009,0.0100590778064992,0.0981301478599048,0.0837177991001553,-0.0268724063471322,0.020166958590582,0.0638494515841722,0.101453516586991,"COL6A5","a2b1 complex","","","","ITGB1","ITGA2","","COL6A5-a2b1 complex"
"COL14A1-COMPLEX_90",0.285771233756138,0.291120181562683,0.216762676430046,0.197727373507437,0.169379773460691,0.157851123948867,0.143882478368725,0.0997407462123648,0.276892575963026,0.412124484887373,0.279920701997648,0.318542935540853,0.146645875389962,0.0831038235337956,0.264559131885451,0.246715600396967,0.202885551662799,0.211393267844153,0.223800287193017,0.169969614822023,0.635364635364635,0.874875124875125,0.0206325308964596,-0.00744410830663944,-0.00437041104811653,-0.0483923411724673,0.247845366314076,0.219768727110977,0.227212835417616,0.251266955093092,0.207245024968741,0.255637366141209,0.0475710972104809,0.0571227709000574,0.105412591018132,"COL14A1","a11b1 complex","","","","ITGB1","ITGA11","","COL14A1-a11b1 complex"
"PLA2G2A-COMPLEX_97",0.045987244276588,0.00995122376338545,0.034754021731127,0.0356227890788573,0.0158704498473693,-0.0315522386410064,0.184303792909935,0.140212933617312,0.0301498840654922,0.0912637829252687,0.0827340236894355,0.0683942288077818,0.138841445387709,0.0523281874937422,0.0773843213824852,0.088233643626352,0.0478245892971347,0.0454450685426486,0.12043288083421,0.0230622654363758,0.013986013986014,0.00174825174825175,-0.0638058046780619,-0.0769457093811646,-0.0502954282529016,-0.0601715978686456,0.0315788197124895,0.0184389150093868,0.0953846243905514,0.0351884054049922,0.0253122357892482,0.0854838336578937,0.0152947834358897,0.0279217909170042,0.0461817269701172,"PLA2G2A","a5b1 complex","","","","ITGB1","ITGA5","","PLA2G2A-a5b1 complex"
"VCAM1-COMPLEX_102",0.268209250014936,0.233520364324669,0.289483651224495,0.281266773801142,0.101968485692321,0.07586040576994,0.0316722434731112,0.020803562540332,0.0943869781640618,0.20075233302089,0.134653645960573,0.124022878120093,0.200113994328151,0.175027786025974,0.0537869913870242,0.0634334364584715,0.193141248391508,0.156930089671521,0.146806348574941,0.184104631573883,0.001998001998002,0.041958041958042,0.158254624893442,0.0985194368567154,0.165533083765961,0.141659879027725,0.26812000984131,0.208384821804584,0.109865384947868,0.274738011908039,0.250864807169802,0.109204928142077,0.0246737783179545,0.0948543243141444,0.067538259578485,"VCAM1","a9b1 complex","","","","ITGB1","ITGA9","","VCAM1-a9b1 complex"
"FN1-COMPLEX_95",0.335452265856178,0.331744077684112,0.339820742437497,0.44090801838461,0.175208338782821,0.209156054264245,0.252794163836469,0.310170011293574,0.175016404306403,0.313462726996927,0.215670978703505,0.227081081634439,0.315723067044205,0.273033555220786,0.286846913912471,0.209561308839918,0.285569742397783,0.276084908628215,0.215214869309773,0.268362127462368,0.001998001998002,0.21978021978022,0.10404525491173,0.0474455617227075,0.0747226446182101,0.0706843122415172,0.361981276090599,0.305381582901577,0.25793602117887,0.337636504146838,0.333598171770145,0.262913859528628,0.0527212684863419,0.0973212447256282,0.0496602883687073,"FN1","a4b1 complex","","","","ITGB1","ITGA4","","FN1-a4b1 complex"
"ICAM2-COMPLEX_105",0.377692852093777,0.402662240943721,0.266013941660089,0.258997557954166,0.177382601259882,0.165219925150481,0.242451834459805,0.232187262422446,0.257116641969509,0.293639974680612,0.259999436309548,0.246160014173041,0.320033642933328,0.273358368674554,0.434377576693348,0.408223394484065,0.175118249993648,0.179290233723202,0.201424795690215,0.102627819610395,0.53946053946054,0.635364635364635,0.0295868334829125,-0.0220932948363397,0.055174494384882,-0.00417315268492335,0.326341648162938,0.274661519843686,0.296754814680026,0.321853396876933,0.262505749807128,0.266678902492051,0.0744679745158901,0.0987526515975155,0.0707609650279029,"ICAM2","aLb2 complex","","","","ITGB2","ITGAL","","ICAM2-aLb2 complex"
"L1CAM-COMPLEX_108",0.0683798677572829,-0.0196383436891431,-0.00931307124911025,0.0295128250653603,0.043261409089435,-0.00727316175949685,0.0636506492629749,0.0261251898583347,-0.0123342571183438,0.0376438159909308,-0.00914011855554718,-0.00403030913725591,0.038901817596773,-0.0189271392132898,0.0510474407020558,0.0118381769956775,0.0177128735148027,0.00293323565986132,-0.0169788163344919,-0.0262000922529815,0.839160839160839,0.957792207792208,-0.00124220716713354,-0.000989272435843003,-0.00888180651888104,-0.00786185177407434,0.0172353194710975,0.017488254202388,0.018477526638231,0.010099876908125,0.0111198316529317,0.0189816834270061,0.0401289008392655,0.0349531835027517,0.0290713459115509,"L1CAM","aVb3 complex","","","","ITGAV","ITGB3","","L1CAM-aVb3 complex"
"COL4A1-COMPLEX_91",0.82574861426504,0.833082965914577,0.595746384254492,0.645346183919304,0.666577681548386,0.656906408344775,0.399536006795742,0.456562305526024,0.595627663437424,0.716700596313461,0.629952151540112,0.630239783013578,0.76052983978011,0.721692106616068,0.668272599961887,0.680617608078604,0.735216157305081,0.725381236198339,0.699124660659566,0.713958313151903,0.303696303696304,0.427822177822178,0.0990079709820522,0.0779283069347947,0.0862912076044391,0.0124858534588481,0.724981037088353,0.703901373041096,0.625973066106301,0.735547399092172,0.661742044946581,0.649256191487733,0.122315762078257,0.100262087108923,0.116047428241724,"COL4A1","a1b1 complex","","","","ITGB1","ITGA1","","COL4A1-a1b1 complex"
"COL3A1-COMPLEX_89",0.235687266443294,0.23872969548498,0.341959147800489,0.332024542208414,0.0913962505261479,0.124590150977433,-0.0291253953583052,0.0777825666385781,0.165913188741801,0.29061754915474,0.169951386875291,0.186105304497466,0.224094955614892,0.206454006944401,0.250221324097899,0.281475615822993,0.131372642246934,0.137012262241557,0.138825419297019,0.0959518144939208,0.053946053946054,0.427822177822178,0.104751112681319,0.0450487919371508,0.089097463125764,0.0409288252432036,0.287100162984294,0.227397842240126,0.182349050302976,0.285377118846697,0.237208480964137,0.196279655720933,0.0577658957072245,0.103280219656072,0.096937608029013,"COL3A1","a10b1 complex","","","","ITGB1","ITGA10","","COL3A1-a10b1 complex"
"COL4A3-COMPLEX_90",0.0176215417337413,-0.026804744572752,0.184815814198337,0.157668879811416,-0.0107180254062143,0.0112026080393993,-0.0169780190443529,0.0169740995200273,0.005249159113846,-0.0454715083017912,-0.0448188481686209,-0.0197072234438523,0.0059625120026019,-0.0391119307969768,-0.022964223251471,-0.0652806245219304,-0.0662510654970948,-0.0126393404834551,-0.0149874261385061,0.0538580679411766,0.053946053946054,0.0312187812187812,0.105940033481938,0.0782456729899067,0.108980934120241,0.035747798234232,0.0833253727926858,0.0556310123006547,-0.022614660689252,0.0876452107725789,0.0144120748865703,-0.0213357233476616,0.103719016095258,0.0913420945910316,0.0264757123868518,"COL4A3","a11b1 complex","","","","ITGB1","ITGA11","","COL4A3-a11b1 complex"
"VTN-COMPLEX_107",0.115122416389343,0.143103767291694,0.0299270646462166,0.0968038874789196,0.037695542739702,0.0653354905786575,0.119546892997231,0.141504470729255,0.0817427418813347,0.222427925000519,0.0993734422676329,0.0824519004045907,0.165149824841933,0.0961203145760874,0.041496737363595,0.0258834708344433,0.0805407868524394,0.0136908841395909,0.0570760033228453,0.0518506250406214,1,0.492257742257742,-0.011330488138119,-0.0262384105689068,0.0082162735122709,-0.0166771893930716,0.0962392839515432,0.0813313615207554,0.107569772089662,0.105963151934131,0.0810696890287885,0.0977468784218602,0.048133431541025,0.0447200600814497,0.05805876674159,"VTN","aVb1 complex","","","","ITGB1","ITGAV","","VTN-aVb1 complex"
"COL9A2-COMPLEX_89",0.152552806214375,0.176539557297521,0.159745930217689,0.185450792383527,0.00817636474352577,-0.0173265876248233,0.416512829995324,0.47189801858492,0.0216170151889078,0.103475375041563,0.0795975425217936,0.0429975929850648,0.108565079229652,0.135635893706508,0.110433530242478,0.106450916048737,-0.000952160762270548,0.0038221822204936,0.0400256879061058,0.0167366595547637,0.105894105894106,0.874875124875125,0.00885389217378338,-0.0488619021491923,0.060634746118411,0.0486413705768377,0.168572271528278,0.110856477205303,0.159718379354495,0.168142743757605,0.156149368216032,0.107507997639194,0.0150874084218621,0.0905333584270458,0.154251207465703,"COL9A2","a10b1 complex","","","","ITGB1","ITGA10","","COL9A2-a10b1 complex"
"COL1A2-COMPLEX_90",0.3499854565311,0.387322925898142,0.783276441463452,0.748900934876681,0.385907414787928,0.372140640246644,0.313972143112971,0.309870151209522,0.332380400109929,0.453320596662957,0.338266090272361,0.343921219580788,0.339688862467204,0.303704424700525,0.282744413202081,0.297837571269641,0.314003400027807,0.326374911231344,0.323309508409955,0.333065685632208,0.00799200799200799,0.002997002997003,0.235800852433546,0.173018381708527,0.244935658775961,0.0634388987315845,0.567371439692344,0.504588968967325,0.331570587258798,0.568111930387411,0.386615170343035,0.32317627161145,0.230392462554763,0.203291163610637,0.0473357319533469,"COL1A2","a11b1 complex","","","","ITGB1","ITGA11","","COL1A2-a11b1 complex"
"COL17A1-COMPLEX_93",0.581510193503864,0.565909783862668,0.670053354204931,0.667584761938017,0.479627121386445,0.492695296274215,0.0581912925743558,0.0902214084275174,0.25131394251623,0.280319154692792,0.276937930591002,0.239205025007349,0.132394122563375,0.175939606263584,0.622885203033977,0.566727134713955,0.0684874227452025,0.0682703211071136,0.156488878063159,0.0834831942234202,0.013986013986014,0.010989010989011,0.351851041338957,0.30681660315661,0.379287993959151,0.328450504921477,0.62126452337737,0.576230085195024,0.269413482038414,0.624547477720941,0.573709988683266,0.24525948376179,0.0552885414417479,0.081967145260173,0.188263893903772,"COL17A1","a2b1 complex","","","","ITGB1","ITGA2","","COL17A1-a2b1 complex"
"COL8A2-COMPLEX_91",0.148167697998981,0.101998192956711,0.329534698005441,0.321986679191126,0.0428425650672724,0.0605855288893214,0.0211048267311644,0.119180292958458,0.147345570151982,0.194474884181571,0.196803654150113,0.210337823193269,0.156304461246532,0.130013752886634,0.0690381112035874,0.0440227428668016,0.0420887065036531,0.032783000916173,0.0691498140247557,0.0134366780439797,0.23976023976024,0.874875124875125,0.0965592050810536,0.038656615061131,0.0963975270757454,-0.0135967160414618,0.225421817038065,0.167519227018142,0.128862611957011,0.235077188595054,0.125082945477846,0.138679661519308,0.117424946917661,0.127871638787203,0.0659439386009584,"COL8A2","a1b1 complex","","","","ITGB1","ITGA1","","COL8A2-a1b1 complex"
"COL28A1-COMPLEX_90",0.0160716331564972,-0.0454392100198566,0.116831814178301,0.106108643696918,-0.0307297398452545,-0.0381572633296478,0.0419673375072028,-0.0340891443875694,-0.0123391287468491,-0.0341139617548554,-0.0386154106766694,-0.0132926792663528,-0.0298835938316921,-0.00227558426174792,-0.0754012701564391,-0.0538572750488903,-0.0668638536278645,-0.0692354468846609,-0.052833823167169,-0.080340232130547,0.141858141858142,0.367632367632368,0.0735832913153511,0.0459710507018791,0.0930765075363383,0.0246573157652521,0.0483932202529648,0.0207809796394928,-0.0251900710623863,0.0610901384267076,-0.00732905334437869,-0.0319863691096308,0.077166748463161,0.0735403769884832,0.0317034123834825,"COL28A1","a11b1 complex","","","","ITGB1","ITGA11","","COL28A1-a11b1 complex"
"COL24A1-COMPLEX_90",0.149437516088045,0.0792983737652645,0.252255472277288,0.274848186425957,0.06318719986466,0.0699925667506172,0.0176320764978897,0.0761682037356628,0.0207012336499716,0.0658126083860208,-0.000557192013021467,-0.0104509155782754,0.0932824543138307,0.0823469712962807,0.0458288410361758,0.0575541087373356,0.00190665632839414,0.00394861336741112,-0.000449963272196884,0.0301698077065544,0.00799200799200799,0.0224775224775225,0.144128048132952,0.103338046855785,0.149155019295911,0.0626764700398992,0.188959887139139,0.148169885861972,0.0448318390061871,0.200846494182666,0.114367944926655,0.0516914748867557,0.0912337590685076,0.0948259915221906,0.0361759867553275,"COL24A1","a11b1 complex","","","","ITGB1","ITGA11","","COL24A1-a11b1 complex"
"COL17A1-COMPLEX_89",0.0952553720459628,0.120220443577823,0.156280415849999,0.166485765088676,-0.0226291061020468,-0.0146649269283832,0.146449632962612,0.220693654477255,0.00483653580534099,0.0436848088789944,0.0493132259540748,0.021201897633245,0.0703807517390754,0.107150447609397,0.157378977844823,0.0902909503840753,0.099423817578348,0.105917722149978,0.0560176805131047,0.0811053452222768,0.187812187812188,1,0.0434224108117257,-0.00764676107355096,0.0579145786523353,0.0274020567503174,0.134560499140615,0.0834913272553384,0.0911380883288893,0.138250429713911,0.107737907811893,0.0803358510615754,0.0328709983480257,0.0831504004520941,0.0677085330488105,"COL17A1","a10b1 complex","","","","ITGB1","ITGA10","","COL17A1-a10b1 complex"
"COL11A1-COMPLEX_91",0.102368621399062,0.134685506793598,0.301918321528259,0.2298881411263,0.0260433407894534,-0.0155977408221989,0.0705833793797892,0.0138042128070592,-0.00442223487644112,0.0753247513680112,0.022733573332629,0.0403398519971618,0.084901834109198,0.0869161310275213,0.022249732370858,0.016154568866864,0.0794332602691839,0.0768455102867234,0.0214903359260265,0.0715244460712352,0.001998001998002,0.117882117882118,0.14935656767354,0.0870257850974805,0.150750111295054,0.0869903514314347,0.192215147711805,0.129884365135746,0.0428585800382651,0.182286823959949,0.11852706409633,0.0315367126648954,0.0909873592921125,0.120270200773323,0.0335993389588682,"COL11A1","a1b1 complex","","","","ITGB1","ITGA1","","COL11A1-a1b1 complex"
"JAM2-COMPLEX_95",0.186837949370329,0.163882736752927,0.0952124422976893,0.136496553461087,-0.0137509976003275,0.0158671106999789,0.198254241568821,0.229806092412823,0.0835630529458864,0.0833262484241031,0.108958118581013,0.0938576009389195,0.137533420460973,0.106493236727708,0.273728778902617,0.239091174419677,0.124877520349835,0.121989622168547,0.0868782323374521,0.0491843496695358,1,0.313186813186813,-0.00985377606774587,-0.05803689737464,0.026943875586014,-0.00739127164160494,0.145607420470508,0.097424299163614,0.155461196538254,0.150189645107007,0.115854497879388,0.123245769520993,0.0393979924246726,0.0811844563169903,0.072563536733262,"JAM2","a4b1 complex","","","","ITGB1","ITGA4","","JAM2-a4b1 complex"
