sample_name,frame_name,region_label,numerator,denominator,percent,phenotype_label,measured,name,label,minimum_cells,TP53,denominator_coverage_percent
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[17490,50019]",Any,0,39,0.0,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,0.6621392190152802
HTAPP_NCS011bLT_FT_,"HTAPP_NCS011bLT_FT__Scan1_[17490,50019]",Any,0,0,,CD8+PD1+ % of CD8+,False,Proximity (<50um),CYTOK PDL1+,20,TP53 mutant,0.6621392190152802
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[15916,37955]",Any,122,4446,2.7440395861448494,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,83.21167883211679
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[15916,37955]",Any,270,4446,6.0728744939271255,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,83.21167883211679
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[15916,37955]",Any,9,4446,0.20242914979757085,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,83.21167883211679
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[15916,37955]",Any,0,4446,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,83.21167883211679
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[15916,37955]",Any,122,4446,2.7440395861448494,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,83.21167883211679
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[15916,37955]",Any,7,4446,0.15744489428699954,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,83.21167883211679
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[15916,37955]",Any,0,122,0.0,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,83.21167883211679
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[19060,40181]",Any,222,4397,5.04889697521037,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,89.40626270841805
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[19060,40181]",Any,211,4397,4.798726404366613,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,89.40626270841805
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[19060,40181]",Any,29,4397,0.6595405958608141,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,89.40626270841805
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[19060,40181]",Any,0,4397,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,89.40626270841805
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[19060,40181]",Any,222,4397,5.04889697521037,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,89.40626270841805
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[19060,40181]",Any,7,4397,0.15919945417329998,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,89.40626270841805
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[19060,40181]",Any,0,222,0.0,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,89.40626270841805
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[17092,39272]",Any,104,4956,2.0984665052461664,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,96.81578433287751
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[17092,39272]",Any,204,4956,4.116222760290557,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,96.81578433287751
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[17092,39272]",Any,17,4956,0.34301856335754644,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,96.81578433287751
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[17092,39272]",Any,0,4956,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,96.81578433287751
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[17092,39272]",Any,104,4956,2.0984665052461664,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,96.81578433287751
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[17092,39272]",Any,1,4956,0.020177562550443905,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,96.81578433287751
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[17092,39272]",Any,0,104,0.0,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,96.81578433287751
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18384,38201]",Any,266,5178,5.137118578601776,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,93.29729729729729
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18384,38201]",Any,333,5178,6.431054461181923,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,93.29729729729729
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18384,38201]",Any,14,5178,0.2703746620316725,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,93.29729729729729
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18384,38201]",Any,0,5178,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,93.29729729729729
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18384,38201]",Any,266,5178,5.137118578601776,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,93.29729729729729
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18384,38201]",Any,10,5178,0.19312475859405176,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,93.29729729729729
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18384,38201]",Any,0,266,0.0,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,93.29729729729729
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,292,5213,5.601381162478419,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,97.73153355830522
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,340,5213,6.522156148091311,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,97.73153355830522
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,26,5213,0.49875311720698257,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,97.73153355830522
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,0,5213,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,97.73153355830522
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,292,5213,5.601381162478419,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,97.73153355830522
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,5,5213,0.0959140610013428,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,97.73153355830522
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[18135,39945]",Any,0,292,0.0,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,97.73153355830522
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,248,4769,5.200251625078633,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,79.43037974683544
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,406,4769,8.513315160410988,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,79.43037974683544
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,40,4769,0.8387502621094569,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,79.43037974683544
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,3,4769,0.06290626965820927,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,79.43037974683544
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,245,4769,5.137345355420424,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,79.43037974683544
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,17,4769,0.3564688613965192,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,79.43037974683544
HTAPP_NCS004bLT_FT,"HTAPP_NCS004bLT_FT_Scan1_[14827,38349]",Any,3,248,1.2096774193548387,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,79.43037974683544
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,343,2346,14.620630861040068,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,29.609996213555473
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,889,2346,37.89428815004263,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,29.609996213555473
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,126,2346,5.370843989769821,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,29.609996213555473
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,10,2346,0.42625745950554134,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,29.609996213555473
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,333,2346,14.194373401534527,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,29.609996213555473
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,44,2346,1.8755328218243819,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,29.609996213555473
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10592,46098]",Any,10,343,2.9154518950437316,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,29.609996213555473
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,103,764,13.481675392670157,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,13.280027811576568
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,168,764,21.98952879581152,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,13.280027811576568
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,13,764,1.7015706806282722,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,13.280027811576568
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,1,764,0.13089005235602094,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,13.280027811576568
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,102,764,13.350785340314136,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,13.280027811576568
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,3,764,0.39267015706806285,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,13.280027811576568
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[16626,46541]",Any,1,103,0.970873786407767,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,13.280027811576568
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,251,1751,14.33466590519703,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,22.69898885143894
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,395,1751,22.558537978298116,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,22.69898885143894
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,80,1751,4.568817818389491,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,22.69898885143894
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,7,1751,0.3997715591090805,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,22.69898885143894
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,244,1751,13.93489434608795,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,22.69898885143894
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,24,1751,1.3706453455168475,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,22.69898885143894
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9192,46877]",Any,7,251,2.7888446215139444,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,22.69898885143894
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,94,971,9.680741503604532,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,17.882136279926335
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,129,971,13.285272914521112,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,17.882136279926335
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,25,971,2.5746652935118433,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,17.882136279926335
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,0,971,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,17.882136279926335
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,94,971,9.680741503604532,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,17.882136279926335
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,0,971,0.0,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,17.882136279926335
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[10321,47356]",Any,0,94,0.0,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,17.882136279926335
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,460,2671,17.222014226881317,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,35.06629906787449
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,977,2671,36.578060651441405,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,35.06629906787449
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,131,2671,4.904530138524897,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,35.06629906787449
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,16,2671,0.5990265818045676,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,35.06629906787449
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,444,2671,16.62298764507675,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,35.06629906787449
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,59,2671,2.208910520404343,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,35.06629906787449
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[9087,45667]",Any,16,460,3.4782608695652173,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,35.06629906787449
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,240,1507,15.925680159256801,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,16.11592343064913
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,446,1507,29.595222295952222,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,16.11592343064913
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,129,1507,8.560053085600531,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,16.11592343064913
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,3,1507,0.19907100199071,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,16.11592343064913
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,237,1507,15.726609157266092,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,16.11592343064913
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,23,1507,1.5262110152621102,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,16.11592343064913
HTAPP_NCS006bLT_FT,"HTAPP_NCS006bLT_FT_Scan1_[13735,48371]",Any,3,240,1.25,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 mutant,16.11592343064913
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,174,3724,4.672395273899033,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,85.62888020234537
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,167,3724,4.484425349087004,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,85.62888020234537
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,15,3724,0.4027926960257787,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,85.62888020234537
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,0,3724,0.0,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,85.62888020234537
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,174,3724,4.672395273899033,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,85.62888020234537
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,6,3724,0.1611170784103115,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,85.62888020234537
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[10406,42759]",Any,0,174,0.0,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,85.62888020234537
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,107,4681,2.2858363597521896,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,88.48771266540643
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,178,4681,3.80260628070925,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,88.48771266540643
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,12,4681,0.2563554795983764,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,88.48771266540643
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,1,4681,0.021362956633198035,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,88.48771266540643
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,106,4681,2.2644734031189917,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,88.48771266540643
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,2,4681,0.04272591326639607,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,88.48771266540643
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[14724,41497]",Any,1,107,0.9345794392523364,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,88.48771266540643
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,59,3834,1.5388628064684402,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,94.99504459861248
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,171,3834,4.460093896713615,OTHER+CD163+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,94.99504459861248
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,14,3834,0.3651538862806468,CYTOK-FOXP3+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,94.99504459861248
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,2,3834,0.05216484089723526,CD8+PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,94.99504459861248
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,57,3834,1.486697965571205,CD8+PD1- % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,94.99504459861248
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,2,3834,0.05216484089723526,PD1+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,94.99504459861248
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[20862,38301]",Any,2,59,3.389830508474576,CD8+PD1+ % of CD8+,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,94.99504459861248
HTAPP_NSC001bLT_FT,"HTAPP_NSC001bLT_FT_Scan1_[22365,38842]",Any,50,3802,1.3150973172014728,CD8+ % of Total,True,Proximity (<50um),CYTOK PDL1- (not CYTOK PDL1+),20,TP53 WT,95.02624343914022
