"","BW11.C","BW11.D","BW14.A","BW14.B","BW16.A","BW16.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","1179.A","1179.B","1179.C","1179.D","wilcox.pval.2v4","wilcox.pval.3v4","mean.diff.2v4","mean.diff.3v4","median.diff.2v4","median.diff.3v4","mean.p53.2v4","mean.p53.3v4","mean.wt","median.p53.2v4","median.p53.3v4","median.wt","sd.p53.2v4","sd.p53.3v4","sd.wt","partner_a","partner_b","complex1_gene1","complex1_gene2","complex1_gene3","complex_2_gene1","complex_2_gene2","complex_2_gene3","int_name"
"FGFR2-EPHA4",0.217465320719584,0.191336462543556,0.110960757885419,0.136392303274426,0.151879525545929,0.0953091009893126,0.306704516773508,0.316225145345398,0.173855127985717,0.255818341868876,0.215667518531923,0.190625359707006,0.189505240730555,0.200334422603093,0.343245162269012,0.294455107097547,0.0171463468399548,-0.00941805146200849,0.00519151140196445,0.0275086185789609,0.105894105894106,0.015984015984016,-0.0846048831855171,-0.0980863491315589,-0.0718785472914081,-0.0916070157902214,0.164038711105746,0.150557245159705,0.248643594291263,0.163864382908991,0.144135914410178,0.235742930200399,0.0489256675390494,0.0468236444295702,0.0622860229325497,"FGFR2","EPHA4","","","","","","","FGFR2-EPHA4"
"PLD2-ARF1",0.381624738320235,0.412570503103508,0.348632948012026,0.440834508981951,0.265413385733703,0.268234115358385,0.333955886916855,0.327894486102799,0.256178245737086,0.289036891745157,0.276819093828562,0.275740229163998,0.253357418177984,0.259393857522635,0.433105079216904,0.403612887936107,0.27806068218561,0.269760777404603,0.217538677540616,0.225363057071866,0.035964035964036,0.263486513486514,0.0850062669696213,0.0419756256168261,0.114169627925012,0.0822008503792714,0.39591567460443,0.352885033251635,0.310909407634809,0.397097620711871,0.365128843166131,0.282927992786859,0.0397281264264158,0.0734283099201696,0.0634072915091794,"PLD2","ARF1","","","","","","","PLD2-ARF1"
"CD72-SEMA4D",0.332954893800671,0.248368705302652,0.229776631148592,0.286591410136592,0.204643366307774,0.167347144542342,0.250703804701901,0.263351115577675,0.347683888331895,0.393743845752106,0.346968500579045,0.337209821983227,0.151819390021496,0.186214437082084,0.325967187028243,0.284966989758887,0.141020134499343,0.134994371495154,0.111078630321477,0.123604614139006,0.53946053946054,0.21978021978022,-0.0144399879845289,-0.0439158728752186,-0.0379870306739425,-0.0663944201679426,0.274422910097127,0.244947025206437,0.288862898081656,0.267480057719622,0.239072668225622,0.305467088393565,0.045629585873295,0.0589366013288239,0.0767319371662742,"CD72","SEMA4D","","","","","","","CD72-SEMA4D"
"SELP-CD24",-0.000940155061855331,-0.0513220180019065,-0.23747762151388,-0.0862574136654429,-0.130468535709011,-0.163063486992899,-0.133015821057909,-0.0949591779013022,-0.0352068844632833,0.00941013091706127,0.0012332173558763,-0.00997991394049309,0.02310266048955,0.0724073752481086,0.0477980092222779,-0.0177997536101995,-0.0495840314842398,-0.0630144114988869,0.0115543591649783,0.0101595492491403,0.141858141858142,0.0312187812187812,-0.0802982862867398,-0.0978871893834677,-0.0644163675413663,-0.103989626394919,-0.0939993020607711,-0.111588205157499,-0.0137010157740313,-0.0687897158336747,-0.108362974687227,-0.00437334829230839,0.101861540671346,0.0841082278664499,0.0620398728399769,"SELP","CD24","","","","","","","SELP-CD24"
"ACKR2-CCL13",-0.00847897384543873,-0.043273627652063,0.0615223066338908,0.008709159479979,0.00100505823162228,-0.0128651096063289,0.100710423202846,0.0290265024577232,-0.0288835706830538,-0.00144675301790882,0.00809787032667228,-0.0053946225137498,0.0197330612122146,0.0245782742067789,0.00833229424843012,0.0198658680609247,-0.0289515941360623,-0.0374027707435336,-0.0360499901682146,-0.0223970066434781,0.53946053946054,0.263486513486514,-0.0128422185959957,-0.0163587992098108,-0.0139175849130522,-0.0177696355372306,0.00461971615409202,0.0011031355402769,0.0174619347500877,0.000115092817270134,-0.00373695780690823,0.0140326777303224,0.0436653043451576,0.0345385675995798,0.0338699011728008,"ACKR2","CCL13","","","","","","","ACKR2-CCL13"
"CD44-FGFR2",0.270064079838613,0.276519975885509,0.183213365480084,0.190672678353195,-0.0544235701355118,-0.0127118311801615,0.00433076018911173,0.0238507724543957,0.201918887786038,0.293689540076816,0.236476170321052,0.192684706167296,0.157273508098713,0.173469041739982,0.47400535713063,0.364836193562079,0.0464867971683771,0.0626833083564451,0.0535592955476867,0.0320476698373252,0.839160839160839,0.427822177822178,0.0178640311367387,-0.0700310440456568,0.0330665821192366,-0.0103587750600277,0.23011752488935,0.142222449706954,0.212253493752611,0.230368379095904,0.186943021916639,0.197301796976667,0.0500160334256795,0.142183878325275,0.142500802554319,"CD44","FGFR2","","","","","","","CD44-FGFR2"
"ERBB3-BTC",0.643898087762888,0.65789539643446,0.299643627447562,0.313339058244955,0.230341042975628,0.269008227537835,0.412655810748002,0.42444929436579,0.12226125430665,0.183221989933774,0.154544568560318,0.130192756907046,0.268324633952041,0.201944235431116,0.339313385561582,0.26051654736656,0.177475464014758,0.19433810045258,0.16956426993296,0.120853523883127,0.053946053946054,0.0934065934065934,0.228951594759178,0.152611792353933,0.247388181605083,0.0752609514474203,0.478694042472466,0.402354240067221,0.249742447713288,0.478618573003921,0.306491342846258,0.231230391398838,0.199003202463011,0.194672845835185,0.11148663982656,"ERBB3","BTC","","","","","","","ERBB3-BTC"
"CCL21-CCR7",0.279740695293636,0.269981663026703,0.239981237839403,0.312249978811884,0.132446999322024,0.102780875736864,0.264598476637303,0.344622547067523,0.206068910323309,0.318198875934978,0.208445033555988,0.211287097878669,0.0906267460207462,0.102544145486075,0.276271459631518,0.193762546215896,0.278258256980359,0.251087812664429,0.195651092567732,0.148167228613234,0.23976023976024,0.792457542457542,0.0538458098677062,0.00122099112988516,0.0649951134428409,0.0451153847157247,0.275488393742907,0.222863575005086,0.2216425838752,0.274861179160169,0.254981450433053,0.209866065717329,0.0297801858556907,0.0852444442991396,0.0829508199010962,"CCL21","CCR7","","","","","","","CCL21-CCR7"
"LTBR-LTB",0.229567438997129,0.21033573732209,0.372632667771828,0.419113990959377,-0.0437719971791824,0.00075967394022122,0.316809400187234,0.365746834097073,0.0907076227276702,0.185479947853705,0.105352696123288,0.103633647231178,0.0779557237281076,0.128062920782701,0.408382870827631,0.305480610096493,0.213247187691953,0.253419280917874,0.171275773493864,0.148862637965671,0.141858141858142,0.957792207792208,0.099151231397098,-0.0106549753969309,0.144328619066275,0.0631801538414064,0.307912458762606,0.198106251968577,0.208761227365508,0.301100053384478,0.219951588159609,0.156771434318203,0.103623750344278,0.188623443070314,0.127090706170744,"LTBR","LTB","","","","","","","LTBR-LTB"
"ANXA1-FPR3",0.353395122385568,0.35025282962521,0.518586058094811,0.575517178239066,0.271054247553822,0.26497163694276,0.56638772008893,0.549734348848937,0.26796698172339,0.236882070683838,0.201530116674359,0.266816948682372,0.346910599639073,0.352962150926778,0.253606633908081,0.215007632021943,0.267767582720816,0.205360250445195,0.223599041458289,0.228877462247084,0.0759240759240759,0.180569430569431,0.123657276766394,0.0631823251537694,0.168598625037308,0.0844320108025079,0.449437797086164,0.388962845473539,0.32578052031977,0.435990590240189,0.351823976005389,0.267391965202881,0.115093216548289,0.129340234909952,0.132023723048687,"ANXA1","FPR3","","","","","","","ANXA1-FPR3"
"DSC2-DSG2",0.664172677879302,0.59843527598402,0.275252362559328,0.339474983556793,0.683130803295473,0.701302335296476,0.434068497040644,0.454660283079513,0.151308643360895,0.108148067655912,0.149282804295091,0.140660846121609,0.367208896286944,0.353837782851347,0.575192491193021,0.527567655475658,0.24059986593794,0.207553923595291,0.22403433772106,0.177442979678471,0.303696303696304,0.055944055944056,0.143140228258797,0.217434476359169,0.108431790201261,0.270780637362515,0.469333824994861,0.543628073095232,0.326193596736063,0.468955129770407,0.631303976931661,0.360523339569146,0.190753152880526,0.187382508201171,0.175432015991822,"DSC2","DSG2","","","","","","","DSC2-DSG2"
"CD44-SELE",0.11638763595589,0.137049620725688,-0.0727572762886057,-0.0438131314881169,-0.00859534188606551,0.0279862051853944,-0.010618251287202,0.0543464785406773,0.0784647779958285,0.0598095873094504,0.0754112263653082,0.0780882344423893,0.128801936149133,0.0944735889643848,0.0878247981333585,0.107142957582635,0.203466694473583,0.240707449535457,0.154183296826489,0.116956271942733,0.945054945054945,0.367632367632368,-0.0411578211933824,-0.0493315813855655,-0.0419892539852226,-0.0685810745694445,0.0342167122262139,0.0260429520340307,0.0753745334195962,0.0362872522338863,0.00969543164966447,0.0782765062191089,0.107794184298754,0.0852403514388856,0.0372374124034762,"CD44","SELE","","","","","","","CD44-SELE"
"LGALS9-CD44",0.560596406429298,0.526309898408884,0.641042414960798,0.716143397727346,0.411439412030658,0.449659394797911,0.654135730757265,0.652272949174615,0.393627270873959,0.448368614127284,0.361951610199082,0.427121272185967,0.479091606602964,0.486848365099743,0.619909013612886,0.542679129528363,0.396907515023509,0.396509145296626,0.334549324042957,0.319709458096163,0.141858141858142,0.492257742257742,0.104422473165369,0.0442645978429362,0.117849424843694,0.060483166567737,0.611023029381581,0.550865154059149,0.506600556216213,0.600819410695048,0.543453152419091,0.482969985851354,0.0849913999831201,0.114742003916916,0.10628506301659,"LGALS9","CD44","","","","","","","LGALS9-CD44"
"NRG1-LSR",0.0692548497231359,0.00771849452250913,0.0437119803012716,0.0871535711201067,0.171212984739452,0.208894766046657,0.105247334362856,0.12483745052097,0.144907753300143,0.229565682487562,0.155573905644193,0.155315634178996,0.380708416422094,0.311256790487327,0.331218835445022,0.271737106017281,-0.0106419329192701,0.0170204531457416,0.0125911684144493,0.00496634715607212,0.001998001998002,0.0312187812187812,-0.169077166969889,-0.123045783144456,-0.136086379053674,-0.114365583644256,0.0519597239167558,0.0979911077421887,0.221036890886644,0.0564834150122037,0.0782042104216213,0.192569794065878,0.0344627330638592,0.0770709514597378,0.0974564430880106,"NRG1","LSR","","","","","","","NRG1-LSR"
"FZD7-WNT3",0.017993594520358,-0.0206453564817495,0.0870245922236678,0.101878862139827,0.0657115297819292,0.0216580843857693,0.029167615597416,0.0950138790285678,0.0647718191355273,0.0697869415538077,0.0366085086285238,0.0456873820984763,0.253930887312462,0.155722631812593,0.0900993271459721,0.0353875245065109,-0.0182603038938943,0.00718605594799402,0.0425214886770541,-0.0362951461031062,0.453546453546454,0.263486513486514,-0.0410547285814598,-0.0420141005870187,-0.0147702869726546,-0.0235945732608182,0.0465629231005258,0.045603551094967,0.0876176516819857,0.0525090933720129,0.0436848070838492,0.0672793803446675,0.0578220233704574,0.0469287905689844,0.069684673056087,"FZD7","WNT3","","","","","","","FZD7-WNT3"
"ACKR3-CXCL12",0.409830111934945,0.37650303764689,0.110192319377405,0.196525513164546,0.186728239499327,0.193146442300575,0.0853251110618056,0.114575482592873,0.0832643708063169,0.139392351927162,0.117253293583022,0.101758692395197,0.194799518088076,0.249438406455211,0.280058179215004,0.310653105827561,0.0747493498284645,0.0458566499840105,0.0375638424977583,0.0506024984084434,0.187812187812188,0.21978021978022,0.105610894335724,0.0778357594587253,0.158191452650626,0.0665131549774688,0.273262745530946,0.245487610653948,0.167651851195223,0.286514275405718,0.194835977732561,0.128322822755092,0.143515121386635,0.119220689708361,0.0849229323960174,"ACKR3","CXCL12","","","","","","","ACKR3-CXCL12"
"FFAR2-TNF",0.0102749128593319,0.018310452037626,0.123827782425167,0.121076839704728,0.0128996570197517,0.0241364668774612,-0.0124349011846816,0.0207362054443004,0.0382840986881392,0.106090006828487,0.0779168915278933,0.0866750299580637,0.0913730948522815,0.0708130456797193,0.0911133650398677,0.0924979103453866,-0.151721544308394,-0.156398418523598,-0.139093126028705,-0.152113875678775,0.839160839160839,0.635364635364635,0.00206602203876764,-0.014552122897268,-0.0126023148718015,-0.0610725012854349,0.0683724967567133,0.0517543518206777,0.0663064747179457,0.069693645871177,0.0212234594575436,0.0822959607429785,0.062542183232122,0.0549757399069647,0.0382165383945965,"FFAR2","TNF","","","","","","","FFAR2-TNF"
"CD28-CD80",0.21602491224711,0.131587195586752,0.106813498484444,0.215608497559557,0.0786530848683999,0.074278598497354,0.094672916100816,0.178756670382961,0.173755288894961,0.146074878407855,0.139995627483873,0.187271187042988,0.156267899570185,0.0850564296886343,0.0570215542905388,0.0707598926375275,0.0343227203984805,0.0549487864523332,0.0141753939758679,0.0084330024536195,0.303696303696304,0.874875124875125,0.0385452915194318,0.0081977300905689,0.0305625936272907,-0.0238349059102658,0.167508525969466,0.137160964540603,0.128963234450034,0.173597846573154,0.119200347035598,0.143035252945864,0.0566911966777934,0.0643473965657186,0.0479727542007646,"CD28","CD80","","","","","","","CD28-CD80"
"TIMP1-FGFR2",0.135301013470563,0.0962315816126094,0.249509087316927,0.242964643400284,-0.0237643765872395,0.0107795154087222,0.265680121876017,0.288212479745693,0.0222107822150149,0.0550844426180122,0.013640799402299,0.0145689739533139,0.234767184604246,0.240179947571298,0.181609406847092,0.0752136543677505,0.0591262596347469,0.0784164306823439,0.10355586135678,0.0629620159111195,0.453546453546454,0.712787212787213,0.0418848021300222,-0.020613201883096,0.0607212978280024,-0.012645233065835,0.181001581450096,0.118503577436978,0.139116779320074,0.189132828435424,0.115766297541586,0.128411530607421,0.0770436979738037,0.11425921450547,0.113276764055467,"TIMP1","FGFR2","","","","","","","TIMP1-FGFR2"
"TNFRSF11B-TNFSF11",-0.008000323166119,0.0534925763476274,0.0553534282935391,0.0628872176299804,0.0212160592219635,-0.0179689434794215,0.0264211809214445,0.0681198787945319,0.0555169847373201,0.108242747989359,0.0475286206952798,0.0344567155655898,0.000906115660716156,-0.0145355966217506,0.00829120087836433,-0.00137517325268345,0.00923938848542712,-0.00433010132257314,0.0526935164095033,0.0131224556369949,0.733266733266733,0.792457542457542,0.00757595723943979,-0.0055272650622222,0.0239840540770661,0.0069153695412783,0.040933224776257,0.027830002474595,0.0333572675368172,0.0544230023205832,0.0373543177847954,0.0304389482435171,0.032874252832185,0.034843119643391,0.0376222844138271,"TNFRSF11B","TNFSF11","","","","","","","TNFRSF11B-TNFSF11"
"CD52-SIGLEC10",0.340826832702735,0.316907744928265,0.30817257550061,0.345066487166622,0.248943701827222,0.29510927516883,0.316463882572724,0.301217648821846,0.359289810165127,0.390029523556933,0.369945002556871,0.385925884635026,0.412283704565224,0.356527057061189,0.334703724198354,0.291401423044065,0.19617725298912,0.150936913487133,0.122751972422093,0.140815210926068,0.373626373626374,0.0934065934065934,-0.0240353560431782,-0.0426076632353554,-0.0290411447976585,-0.0453682733987212,0.327743410074558,0.309171102882381,0.351778766117736,0.3288672888155,0.312540160214437,0.357908433613158,0.017997167857643,0.0351468102875791,0.0400548458926555,"CD52","SIGLEC10","","","","","","","CD52-SIGLEC10"
"WNT5A-ROR1",0.325295874239776,0.233277290053863,0.16224094959989,0.193467840026659,0.101657173408044,0.0743631292691679,0.0145223219334598,-0.0177850665015814,0.0918833448346558,0.13899522254371,0.11695528959774,0.0757545036164709,0.115449097028522,0.100414623567205,0.112539784704534,0.0901676464789789,0.0143908908194372,0.0529385147638468,0.0316277233473589,0.0560202544083771,0.001998001998002,0.055944055944056,0.144680811699678,0.0978273659858639,0.117223580839331,0.0817054106123444,0.228570488480047,0.181717042766233,0.0838896767803695,0.213372565040261,0.177854394813275,0.0961489842009304,0.0707336739418128,0.0913511738443848,0.0489204927480982,"WNT5A","ROR1","","","","","","","WNT5A-ROR1"
"CXCL11-ACKR3",0.0182131964219081,0.0707194833796276,0.0270299133236995,0.0206370254205656,0.00798712092804615,0.0631436772468239,-0.00723154617506796,-0.0154804220670956,0.102430983599177,0.109753677173054,0.0853832781778849,0.0998176545546311,0.094334333316689,0.0441872190525137,0.0164124301797022,0.0585881842019347,0.0546365622006062,0.00829720083185733,0.0348918664584938,0.113488897794464,0.453546453546454,0.367632367632368,-0.0246696745648921,-0.0241978430812305,-0.0481522618177773,-0.0481522618177773,0.0341499046364502,0.0346217361201118,0.0588195792013423,0.0238334693721325,0.0238334693721325,0.0719857311899098,0.0246617445933686,0.0258781733939108,0.0471873030508346,"CXCL11","ACKR3","","","","","","","CXCL11-ACKR3"
"ERBB4-NRG4",0.0209247516664697,0.0453275039629698,-0.00543423701970039,0.0310968817691169,0.268627234498541,0.292109506730181,-0.016952997866864,-0.0190897860750954,0.100267588152412,0.110808970349828,0.0607041642881747,0.0783071060951508,0.121452358574085,0.0392763867776335,0.0869428337803128,0.0278934726053123,0.102635279675967,-0.000883936176533246,-0.019433923610243,-0.0161457349705867,0.23976023976024,0.957792207792208,-0.035982284573381,0.049814263933168,-0.0434948184738695,-0.0312934423256194,0.022978725094714,0.108775273601263,0.058961009668095,0.0260108167177933,0.0382121928660433,0.0695056351916628,0.0214234109301906,0.134153023812265,0.0501857053024258,"ERBB4","NRG4","","","","","","","ERBB4-NRG4"
"FGF1-FGFR1",0.0339686056582456,0.0279277106314032,0.201913725989766,0.190773018639282,0.102150918486251,0.112355207674341,-0.00749939076358867,-0.034029771883086,0.0733607048426035,0.122004290295834,0.0809643182995662,0.0768623079095436,0.14408836873604,0.139914852275863,0.100330328809588,0.127436307874399,0.0274079153463769,0.0365684257223114,-0.00872997501036589,0.0181559700666756,0.635364635364635,0.562187812187812,0.0313025335899979,0.0291716328735385,0.0217234885941866,0.0166057395257189,0.113645765229674,0.111514864513215,0.0823432316396762,0.112370812148764,0.107253063080296,0.090647323554577,0.0956310283620297,0.0742191799604603,0.0603543929029592,"FGF1","FGFR1","","","","","","","FGF1-FGFR1"
"HLA-DPB1-NRG1",0.181976756087339,0.123018728538533,0.15659460374717,0.18598059263554,0.0413615052530426,0.05425920176148,0.0955587975635164,0.114794922921364,0.171995773237569,0.205566473015139,0.137461290564021,0.164661013640899,0.245006681458627,0.214104872061239,0.232684875115178,0.218479266532676,0.143056715682015,0.11934697374943,0.132494182260491,0.109057357426254,0.53946053946054,0.117882117882118,-0.0181387263588773,-0.0561661652738387,-0.019495443209099,-0.0489744569835024,0.161892670252146,0.123865231337184,0.180031396611023,0.169285679917255,0.139806666142851,0.188781123126354,0.0289991457439031,0.0631807881787079,0.0514132584836411,"HLA","DPB1","","","","","","","HLA-DPB1"
"CCL3-IDE",0.12822179357842,0.131030177526479,0.169512334585614,0.222585443395809,0.0789463611291026,0.0615823728445088,0.0211888470612474,0.0527544470893085,0.105744858764953,0.111793473963091,0.0878490094703216,0.0971609727799445,0.0554532599556913,0.0597475238814378,0.126827391242777,0.0469646519778211,0.0332494259469415,0.0227899398744187,0.00954097389612904,0.0666404216764044,0.001998001998002,0.0312187812187812,0.0862889936529211,0.0554313035579962,0.0764729893801668,0.0558277188765699,0.16283743727158,0.131979747176656,0.0765484436186593,0.150271256056047,0.12962598555245,0.0737982666758797,0.0440617863564256,0.0589939684226528,0.0340073719949621,"CCL3","IDE","","","","","","","CCL3-IDE"
"FLT3-FLT3LG",0.150567539901793,0.163026137442734,0.0226623190784978,0.0884072814815021,-0.0161752505238736,0.025320333084663,0.154277992964722,0.14485573983577,0.0695353680168587,0.0886120105397203,0.0611467198482967,0.0495964089104891,0.0489636146093641,0.0603367729960784,0.139714851706987,0.121000053052354,0.103710320256446,0.0253897813732898,0.0349682824678322,0.0324144501900408,0.635364635364635,0.562187812187812,0.0123618662280677,-0.021502559837178,0.0404137214133581,-0.0222098819952069,0.106165819476132,0.0723013934108861,0.0938039532480641,0.119487410691648,0.0568638072830826,0.0790736892782895,0.0645311521318349,0.0736414866072576,0.0420029937113849,"FLT3","FLT3LG","","","","","","","FLT3-FLT3LG"
"IL15-IL15RA",0.279792585410007,0.272551727532011,0.127239160125435,0.203277498226232,0.159278193475096,0.184444559178018,0.275888521308592,0.324918513856398,0.262700262711925,0.363309806659477,0.299450029480514,0.26010090435993,0.184364431316786,0.176231215575214,0.274100981271069,0.224870891461983,0.232235841026567,0.281077659606353,0.19915913546412,0.19445352424981,0.453546453546454,0.147102897102897,-0.0438783129767677,-0.0601629351423892,-0.0304860091123758,-0.0745395932893724,0.220715242823421,0.2044306206578,0.264593555800189,0.237914612879121,0.193861028702125,0.268400621991497,0.0712250108862381,0.0611848780950088,0.0583697162859875,"IL15","IL15RA","","","","","","","IL15-IL15RA"
"CD28-CD86",0.239334704950887,0.217693751958313,0.20670853833976,0.29693989427942,0.116475462581079,0.101152981763437,0.175272801612,0.158707649634713,0.313295572780494,0.235779585991614,0.248674570999548,0.262562621332146,0.203581975860984,0.155457150556029,0.207415715608642,0.251251864408061,0.0827851763114301,0.115285481523808,0.102650282995229,0.0453523293937304,0.635364635364635,0.562187812187812,0.018969271503672,-0.0248157285662737,0.00691657765447151,-0.0093965056510916,0.240169222382095,0.196384222312149,0.221199950878423,0.2285142284546,0.212201145149037,0.221597650800128,0.0402010354525352,0.074794750801207,0.0504426151765132,"CD28","CD86","","","","","","","CD28-CD86"
"FGFR1-FGF7",0.470470402535336,0.504170986322547,0.507180116950633,0.549655778158025,0.301290890061176,0.307053092089781,0.237308851172776,0.260931677220158,0.392959531214152,0.488193902954233,0.387565423787559,0.379193263538861,0.236132875874204,0.195526247495542,0.266941802722521,0.250283876722567,0.219370500791291,0.225848305362375,0.218124944147012,0.247786553141059,0.003996003996004,0.0224775224775225,0.198365575721378,0.130466465749326,0.241738811665251,0.223383954457602,0.507869320991635,0.439970211019583,0.309503745270257,0.50567555163659,0.487320694428941,0.26393673997134,0.0324496522105355,0.108165623829223,0.094932320955309,"FGFR1","FGF7","","","","","","","FGFR1-FGF7"
"VIP-AVPR1A",0.037774849128358,0.0138615556960809,0.0493292312987599,0.0444313156822761,-0.0163412004958965,0.0175089688563254,-0.0299337094649642,-0.0151172966451971,-0.00677077660497627,0.0141107813146976,0.00922499271264913,0.0186518596371543,0.0646739683679236,-0.0144512663062454,0.0743012131025852,0.0283718810931635,-0.0177315528484778,0.0468075685874751,0.0135187460218899,0.00710902939617499,0.23976023976024,0.562187812187812,0.0220430732306897,0.0101212886403049,0.0294351953916437,0.0159740219786683,0.0363492379513687,0.024427453360984,0.014306164720679,0.0411030824053171,0.0276419089923417,0.0116678870136733,0.0157218364935472,0.0245763820958699,0.0341126259474041,"VIP","AVPR1A","","","","","","","VIP-AVPR1A"
"CCL4-SLC7A1",0.139711021265303,0.10756375569629,0.0648365357624298,0.158200718437077,0.0751459200177406,0.0569103821978572,0.131713713830614,0.166860471113121,0.15177317473742,0.179286942721077,0.146684634010329,0.175569172697862,0.138539746139237,0.130690464357659,0.205796471664541,0.147047465270092,0.0201957051008608,0.0280358010183684,0.032133743658227,0.000515028912622116,0.141858141858142,0.0224775224775225,-0.0398182178639204,-0.0570015034247457,-0.0257729315229597,-0.0580554821467409,0.117578007790275,0.10039472222945,0.157396225654195,0.123637388480797,0.0913548378570154,0.149410320003756,0.0409146388734945,0.0417886924280098,0.0240910885143635,"CCL4","SLC7A1","","","","","","","CCL4-SLC7A1"
"ADORA2B-ENTPD1",-0.0738135497019395,-0.10955145811752,0.0773951980934156,0.0785719670372678,-0.093302474464782,-0.109577081456161,0.0706647196198508,0.128503113879381,-0.0825492420952064,-0.0617444760673012,-0.108671237265375,-0.0668879690383603,0.119689768461828,0.105757325202798,0.00245781367536813,-0.0223832407691781,-0.0345721243313227,-0.0554306635019302,-0.0196304118224077,-0.00996808945712503,0.635364635364635,0.180569430569431,-0.0153331182325745,-0.0468632239953337,0.011753537742643,-0.0735952985364558,-0.00684946067219392,-0.0383795664349532,0.00848365756038058,0.00179082419573804,-0.0835580120833608,-0.009962713546905,0.0990384981396968,0.0910912450135484,0.0905012750982635,"ADORA2B","ENTPD1","","","","","","","ADORA2B-ENTPD1"
"TNFSF12-TNFRSF25",0.486525528303454,0.435924168681151,0.410761448751399,0.499297424825872,0.277050997339751,0.248278951367154,0.413145674130375,0.432734130739327,0.386365321915633,0.402119118838964,0.375222891447935,0.393295811079074,0.183753679991243,0.218848054483508,0.577191549624372,0.486061119611308,0.221348790595134,0.202932411446378,0.221138845355935,0.15299930838516,0.105894105894106,0.562187812187812,0.0712534074542953,0.00609935135862305,0.0635173835332836,0.0256353437572558,0.458127142640469,0.392973086544797,0.386873735186174,0.461224848492302,0.423342808716275,0.397707464959019,0.0417849313099058,0.106388410155488,0.114868257873076,"TNFSF12","TNFRSF25","","","","","","","TNFSF12-TNFRSF25"
"EPHA2-EFNA3",0.331894864465919,0.293849483596292,0.290930560626733,0.322128035502879,0.129714270058156,0.155072485680835,0.310381959737395,0.310748091900367,0.0808876959602563,0.109700874712454,0.10633424074699,0.117605278561042,0.165411791250942,0.114696476990774,0.269838282282856,0.248641578748537,-0.0354313594867918,0.0220000058110558,-0.00618491581314475,-0.0163309013719332,0.023976023976024,0.0934065934065934,0.126276108958794,0.0705069895659743,0.166480224643594,0.150881487205521,0.309700736047956,0.253931616655136,0.183424627089161,0.307988759549585,0.292390022111512,0.141508534905992,0.0204173030997831,0.0881980209319868,0.0914829362839071,"EPHA2","EFNA3","","","","","","","EPHA2-EFNA3"
"EPHA4-EFNB3",0.180073832714633,0.194958477102986,0.0173218481181215,0.0334655190247573,0.05229522945403,0.0496289755196446,0.0174959625637348,0.029437233780573,0.0247670608653062,0.100020573129917,0.0271590900586435,0.0171726410882295,0.0422752720049408,0.0484998389393815,0.172991617515757,0.140120647015592,0.049393859825442,0.00207059173152428,0.033267614065667,0.0672400940049,0.453546453546454,0.313186813186813,0.0444609255439167,0.0259633199594877,0.070913422976938,0.0151058495940804,0.106454919240124,0.0879573136556953,0.0619939936962075,0.106769675869695,0.0509621024868373,0.0358562528927569,0.0940297489928782,0.0782742262693123,0.0558663817351075,"EPHA4","EFNB3","","","","","","","EPHA4-EFNB3"
"GRN-SORT1",0.74115594960087,0.733154789745881,0.655857600832628,0.701282502906062,0.33363298422561,0.357834527810585,0.56234096362354,0.544924586462697,0.298708059412165,0.438447112555774,0.330086936743533,0.323062845751667,0.66332485113367,0.630738265117586,0.534464491278193,0.442803539385647,0.26796735558601,0.2821145677945,0.234427101841093,0.2077892167951,0.003996003996004,0.117882117882118,0.230972545624913,0.110262894040492,0.228584630994051,0.189936036537425,0.70786271077136,0.587153059186939,0.476890165146447,0.717218646325971,0.678570051869345,0.48863401533192,0.0387124424696689,0.189546119342728,0.130501219956609,"GRN","SORT1","","","","","","","GRN-SORT1"
"CMKLR1-RARRES2",0.332733065073115,0.325962447071099,0.152785354132924,0.317846737250001,0.0602011407590989,0.0999095528753569,0.231577451745229,0.207834501891625,0.280348196472562,0.320855410592543,0.266386984203672,0.299162143431743,0.209271742601939,0.199838752681019,0.200475995609179,0.233415985538692,0.14788281247212,0.13630650038494,0.144928932235614,0.096904294266218,0.23976023976024,0.957792207792208,0.0374151844049647,-0.0300103336165543,0.0894078735185897,0.00281932704950222,0.282331900881785,0.214906382860266,0.24491671647682,0.32190459216055,0.235316045691463,0.23249671864196,0.0865785063577855,0.124764015686796,0.04395511835758,"CMKLR1","RARRES2","","","","","","","CMKLR1-RARRES2"
"NOTCH2-IL24",0.0537423702157308,0.0509248832338876,0.0421938598579712,0.0433562527736655,0.0418810013698618,0.0488380713966489,-0.0108895201635297,0.0915005553518009,0.0578398869018622,0.0533523015023565,0.0510990833709126,0.0509806425951167,0.0281586381361972,0.00811582291418255,0.0871405614955613,0.0630164961870001,-0.000808245776754682,0.0394614715324888,0.00512040903919268,0.0297181277581929,0.53946053946054,0.367632367632368,-0.000477105308832243,-0.00120870702118506,-0.00508512443285798,-0.00612853035147738,0.0475543415203138,0.046822739807961,0.048031446829146,0.0471405680037766,0.0460971620851572,0.0522256924366346,0.00565717725122376,0.00503257921587552,0.0320522646105002,"NOTCH2","IL24","","","","","","","NOTCH2-IL24"
