"","BW11.C","BW11.D","BW14.A","BW14.B","1174.C","1174.D","BW09.A","BW09.B","BW09.C","BW09.D","BW19.C","BW19.D","BW23.A","BW23.B","wilcox.pval.2v4","mean.diff.2v4","median.diff.2v4","mean.p53.2v4","mean.wt","median.p53.2v4","median.wt","sd.p53.2v4","sd.wt"
"CD4.Naive:B.Follicular",0.108423792693183,0.0810778194888966,0.0149026157004134,0.0114611707639145,0.232274561918673,0.21098888915762,0.207242858258148,0.154749682148231,0.187776293289277,0.108160465289932,0.280000845549416,0.395238443435676,0.318575993393081,0.289924917961925,0.003996003996004,-0.184526945378596,-0.173641507943492,0.0539663496616019,0.217854011015081,0.047990217594655,0.221631725538147,0.0484193846919777,0.0841255523130694
"CD8.M.E:B.Follicular",0.0625809670801051,0.0310082522422925,0.0700516456772898,0.0571349250414192,0.179185568193729,0.118550846573545,0.119289270637083,0.0446340345058593,0.0907382599590776,0.0529374414984103,0.0377852295303504,0.11696707862159,0.142186904204329,0.192874636493,0.141858141858142,-0.0543209795114207,-0.0579010165368053,0.0551939475102766,0.104753108659854,0.0598579460607621,0.117758962597567,0.0169709015898713,0.0537600352452981
"T.Cycling:B.Follicular",0.0426972628626184,0.0193443233689542,0.00430726719355709,-0.00052707933164504,0.0577350982609177,0.00454866776963462,-0.106617198819715,-0.0924182119489569,-0.0990949505217069,-0.0879367492749572,0.0277621260935175,0.0155703627583509,-0.0299024073464136,-0.11124559300003,0.23976023976024,0.0586153291263071,0.0707453735919411,0.0164554435233712,-0.0383750850328186,0.0118257952812557,-0.0589195783106854,0.019433330300091,0.0643975622846077
"CD8.Naive:B.Follicular",0.144621218910146,0.0776842267217598,-0.000276131221991146,0.0696733377042967,0.216887780223044,0.0804707679818752,0.000381202706898667,-0.0438066212746298,-0.040344031709014,-0.0144063309251207,0.075681748403624,0.0774117509179456,0.0518022730927331,0.0231450459950825,0.453546453546454,0.0302033044873089,0.0362051226691205,0.0729256630285528,0.0451724475560669,0.0736787822130283,0.0374736595439078,0.0592508142366181,0.0774293068532488
"Treg:B.Follicular",0.138979448293476,0.0813431622785134,0.0220679678424074,0.0461175800928082,0.231885490648755,0.217389234467849,0.131316940786377,0.0129422529231664,0.0819026597517599,0.0562098554119086,0.149299048349398,0.103416180340087,0.365842754883714,0.259041234182058,0.141858141858142,-0.0887975255477061,-0.0765776233822267,0.0721270396268012,0.150487566530716,0.0637303711856608,0.140307994567887,0.0507824907963134,0.107118538772908
"CD4.M.E:B.Follicular",0.0336345487788395,0.0592354297403465,0.0977209947937825,-0.00785285306036115,0.168391685194138,0.168304121961002,0.109564776257691,0.0399400494193433,0.0761297265810338,0.0494071970053936,0.127010214774848,0.118760635019196,0.118830339485275,0.122862732547087,0.035964035964036,-0.0642356177613489,-0.0723604979926427,0.0456845300631518,0.0992135113804224,0.046434989259593,0.118795487252236,0.0443579154318958,0.0436471788342145
"NK:B.Follicular",-0.0605132865359708,-0.021395193050183,-0.0275017188499729,-0.0159648737759751,0.026645279987198,-0.0183683197548764,-0.0714341484091169,-0.0612230456407028,-0.0772441892559019,-0.0430078524393711,-0.0689723475618101,-0.0522551067650765,-0.178263001132315,-0.16737600073327,0.141858141858142,0.0398061051174988,0.0406492406511785,-0.0313437680530254,-0.066133055043747,-0.0244484559500779,-0.0650976966012565,0.0200092202444893,0.0617989254864194
"CD8.IFN:B.Follicular",0.0298749736965907,0.028140740627404,0.00840014276108884,-0.0105237457720731,0.0155298389097873,0.114212189036071,0.0269185934403181,0.00620945632545048,0.0228759747009232,0.00146036284146783,0.0258774845170359,-0.0275937613319184,0.0903394990121777,0.0886050334078708,0.839160839160839,-0.0224704392576658,-0.0061062879147331,0.0139730278282526,0.0321737204624647,0.0182704416942464,0.0243767296089795,0.0190153002707138,0.0456266063750251
"T.Delta.Gamma:B.Follicular",-0.0162171532660495,0.00121081983966241,0.0189235144577901,0.0083952410082456,0.0863366656779701,-0.000952460761826475,0.00254813049839825,-0.0309064501033773,-0.0273279953933158,-0.00774631310005656,-0.0019580068911256,0.00588189083873132,-0.00919408048512055,-0.0618074526023825,0.303696303696304,0.00759071274212266,0.00965519041954509,0.00307810550991215,-0.00333916648307813,0.004803030423954,-0.00485215999559108,0.0147777161252878,0.0379516356717454
"TH17:B.Follicular",0.0688243018473111,0.0141404915170197,0.0281644973860802,0.00114930464963791,0.100858434184812,0.0874203885056921,0.0900123291267109,0.0395679156947999,0.0769034156006669,0.0546623652355653,0.108978169981033,0.112577503789056,0.0888913027736003,0.0989787871133182,0.00799200799200799,-0.0578154123505131,-0.0682993214986057,0.0280696488500122,0.0781818106049901,0.0211524944515499,0.0894518159501556,0.0293239213671985,0.0232633699884144
"TFH:B.Follicular",0.123066980662461,0.0861211387810795,0.0347855986649991,0.0191763145731549,0.059463088103953,0.0755177659384988,0.0611987058657309,0.0253364303925498,0.0699530980831215,0.0405545396438799,0.113460004808547,0.170509973361064,0.226358133641029,0.260514100728898,0.453546453546454,-0.0444990758863035,-0.0122820632877708,0.0657875081704237,0.102003832285493,0.0604533687230393,0.0727354320108101,0.0477078479369355,0.0813669558664792
"T.Exhausted:B.Follicular",0.0310519506969459,0.00108165101907281,0.0360404364330339,0.0249390313747717,0.10822714302046,0.0640051952883028,0.0232385091041102,-0.0245548525225541,-0.019940807907397,-0.00970403808954559,0.00771631779567169,0.00112059477204025,0.0182804495276034,0.0313464003299896,0.53946053946054,0.00330477624908797,0.0149971073742212,0.0232782673809561,0.020424903881223,0.0279954910358588,0.0129983836616375,0.015478490733605,0.0405965491621751
"Plasma.IGHA:B.Follicular",0.104544756791284,0.0954777961009036,0.101100741238795,0.0668371765942709,0.188206371076133,0.195375128135022,0.309567894000143,0.20192761531746,0.320031565021976,0.225354649226955,0.200064546362386,0.165253543849613,0.163052194799125,0.153393216521481,0.001998001998002,-0.120232554749716,-0.0994305685788545,0.0919901176813133,0.199005809173142,0.0982892686698492,0.197719837248704,0.0171799958369654,0.0581859746383223
"B.Follicular:B.Follicular",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.803291744575535,0,0,1,1,1,1,9.06493303673679e-17,1.11022302462516e-16
"B.MZ:B.Follicular",-0.00510667468661641,-0.0245744503690756,0.11110195273275,0.0651860101587613,0.12892916176204,0.0638593172594705,0.0716849202586967,0.0524180524611085,0.0648841444730576,0.0196077021245854,0.089087478164399,0.0863458799390655,-0.0924224355585969,-0.106397530126179,0.945054945054945,-0.00114795961680986,-0.0343320631301917,0.0366517094589549,0.0402893364469463,0.0300396677360724,0.0643717308662641,0.0628475677961922,0.0775656827711062
"Plasma.IGHG:B.Follicular",-0.00679630171484549,-0.0105594086061102,0.0689765970442477,0.0508947067788093,0.148794566672622,0.0982898728644023,0.296508129637845,0.203679510871839,0.325286768401514,0.241276948113528,0.141820534224196,0.0820412059356671,0.166745340141186,0.16588294671681,0.001998001998002,-0.161403683982436,-0.144264940897016,0.0256288983755254,0.174656411850765,0.0220492025319819,0.166314143428998,0.0403252246005048,0.0799877066191973
"B.Cycling:B.Follicular",0.2164089758091,0.101443223965628,0.00756136034042438,0.00725314470177487,0.00532750801240789,0.0521371010603261,-0.0370054209076736,-0.0502083362386961,-0.0384991390461575,-0.0232888556461391,0.208226294514932,0.226853884700515,0.0156907270515984,-0.0155906115379003,0.23976023976024,0.0488023610079107,0.0596338439157726,0.083166676204232,0.0318996633331807,0.0545022921530264,-0.00513155176274622,0.0992749895561294,0.101194296931507
"Mast:B.Follicular",-0.0208002520694529,-0.0277073262320506,0.067457974534555,0.0895049301208353,-0.0144372319474701,-0.0315510565100786,-0.0653808927031531,-0.0561036796164006,-0.060315418851393,-0.0565456332690403,0.0190497641726238,0.0383518412033213,-0.0849101512657145,-0.092244177033638,0.053946053946054,0.067522495170566,0.0796535176752714,0.0271138315884717,-0.028598336881828,0.023328861232551,-0.0563246564427204,0.0600594644323172,0.043057356477884
"Plasmacytoid.DC:B.Follicular",-0.00528631053473357,0.0450162646048995,0.0990436103090037,0.0841581740850431,0.158855213099082,0.136079825095481,-0.00784076331061534,-0.0355482804861088,-0.0519916898013095,-0.029194588761116,0.0175998081413413,-0.0243123153555926,-0.0559814227860888,0.0346357060414486,0.187812187812188,0.041502785428401,0.0806637586780753,0.0557329346160532,0.0205872423601423,0.0645872193449713,-0.0160765393331039,0.0466261877873695,0.0758966676611386
"SmoothMuscle:B.Follicular",-0.0200727381176674,-0.00504800929362966,-0.03128186838462,-0.0118868644159248,0.0560630959236058,0.244249815063676,0.0411610505798727,0.0464068516607873,0.0547618934680981,0.0234822849546717,0.0232614903795744,-0.033625103610532,-0.109609185705564,-0.0378762945570619,0.303696303696304,-0.0478999598686734,-0.0483014690340683,-0.0170723700529605,0.0269444576128367,-0.0159798012667961,0.0323216677672722,0.0112899183897761,0.0917825221811733
"Pericyte.PTN:B.Follicular",-0.0711178908531326,-0.0300508217908829,0.0108667694671213,-0.00103383674032128,-0.0365515611126692,-0.0182343148811577,-0.0125094898603993,-0.0389966569192637,-0.0295197198883293,-0.0428124683138627,-0.0754788019871609,-0.0367127847643737,-0.0569813883281791,-0.048267213865918,0.303696303696304,0.0167724950128275,0.0223123915762166,-0.0228339449793039,-0.0360998396965123,-0.0155423292656021,-0.0378547208418187,0.0364892934685011,0.0182112130539577
"CAF.COL:B.Follicular",-0.0176883383762714,-0.0145427423587763,0.0256745360358868,0.0246989348905825,-0.0773438783273357,-0.0699826468381929,-0.0896231365154559,-0.0212643015379123,-0.105478764331414,-0.0737005016806687,-0.0763831300225441,-0.109922754596506,-0.165423180201843,-0.175737814120409,0.001998001998002,0.101021608365084,0.0885616036872989,0.00453559754785541,-0.0854691975710635,0.00507809626590311,-0.0834835074213958,0.0238837551120007,0.0459373446732167
"CAF.ISG:B.Follicular",-0.0170608980531012,-0.00992074537224178,0.00591966428008134,0.00177886537896105,-0.0282650041628613,-0.0169612887997364,-0.0064151707038011,0.0352995600997699,0.00643760683722797,-0.0242884822542303,-0.0370582583707713,-0.0163742808449619,-0.0830940998818497,-0.10687928339038,0.303696303696304,0.0229390917055842,0.016553945530343,-0.00482077844157515,-0.0250745305538757,-0.00407093999664036,-0.0206248855269833,0.0105631844821765,0.04118834870646
"Pericyte:B.Follicular",-0.0809729973023233,-0.0836207342632772,-0.00332341860016238,0.0111778436163662,-0.0740426150851219,-0.044676544552891,-0.101363766870042,-0.128940431083337,-0.092857130891989,-0.0840697630859453,-0.140601297502922,-0.13836253321933,-0.106019419815114,-0.144057346086968,0.023976023976024,0.0663142581820168,0.0615433853913349,-0.0391848266373492,-0.0948920913252085,-0.0421482079512428,-0.103691593342578,0.0501439269688068,0.0327849984789475
"SmoothMuscle.Pericyte:B.Follicular",-0.0338815738286875,-0.0563812384883007,-0.00380683156745608,-0.0052798979843941,-0.00136285511482169,0.0222512021199333,-0.119930114432384,-0.0869727255044459,-0.112586402888279,-0.0878843733303877,-0.0230651647422245,-0.0798123162363485,-0.146621948003918,-0.135754367025285,0.187812187812188,0.0523365210486066,0.067847813510876,-0.0248373854672096,-0.0706380875584141,-0.0195807359065408,-0.0874285494174168,0.0251766526799799,0.0578455365335193
"CAF.Complement:B.Follicular",0.0372528750582264,0.0122421521638169,0.00287139813812607,0.0346146512101044,0.0929066424911649,-0.002699964795283,-0.00663014908257994,0.044241278727788,-0.00531105173931618,-0.00559322215737827,0.0449574205967309,0.0114456488998506,0.0406721917160513,0.0740696202983204,0.945054945054945,-0.00706057235296644,-0.00263051862099036,0.0217452691425684,0.0293339151059503,0.0234284016869606,0.026058920307951,0.0168586187160528,0.0360472196289491
"CAF.ADH1B:B.Follicular",-0.0587395172171899,-0.0301620286724114,-0.0113553048459817,-0.00736506583295389,-0.0447429104805835,-0.0249519177455464,0.012618393848474,0.0346089090112905,-0.0140252023817202,0.00303835046342157,0.000302248956756692,-0.0438755389362541,-0.0370208486772199,-0.0579762269836599,0.635364635364635,-0.00970300484963011,-0.00127010669556323,-0.0269054791421342,-0.016308164432545,-0.0207586667591966,-0.0194885600636333,0.0234353491400033,0.0295994627291447
"Myofibroblast:B.Follicular",-0.0242087331692695,-0.0170903774196712,-0.040058624101728,-0.0440943519020271,-0.0477450983362336,-0.0573414977431789,-0.0252658402545006,-0.0019210061860354,-0.028889755880167,-0.0132947886681082,-0.0801139164469419,-0.0956697578969021,-0.0349242517430839,-0.0280592666586789,0.635364635364635,0.0099594963332091,-0.000226674823873257,-0.0313630216481739,-0.0415745028832598,-0.0321336786354987,-0.0319070038116255,0.0128139570908148,0.0292945334191002
"CAF.OGN:B.Follicular",-0.0328907962312007,-0.0137388687424377,0.00347215467602985,0.0127631064852373,-0.0135220262212799,0.197904682481521,-0.037695474826028,-0.0179666045488798,-0.0261882372220665,-0.0313359232895627,0.0168097463069497,0.00477854786137542,-0.0225667265111759,0.0933928472299632,0.945054945054945,-0.0239596840791744,0.0106109583518759,-0.0075986009530928,0.0160339943405503,-0.00513335703320392,-0.0157443153850799,0.020120957486451,0.0742523122265907
"CAF.Ribo:B.Follicular",0.0145245369132723,0.00631068715903345,-0.0376511998395448,-0.0257661175110514,-0.0135500590202532,0.0024267567486299,0.0673253902303147,0.0303116145710742,0.0543852239875245,0.0349917072515153,-0.00180739390240667,0.0228057171746057,0.0621682068068766,0.122166380475253,0.053946053946054,-0.048767877751886,-0.0423793760873037,-0.0106455233195726,0.0323143115283712,-0.00972771517600896,0.0326516609112947,0.0250265454995597,0.0402808285662217
"CAF.APOE.IGFBP:B.Follicular",-0.032653003001057,0.0115749572584297,-0.0166574355931584,-0.00720577113091903,-0.0195117657786055,0.00795071621930192,-0.00695791507236964,-0.0144111880990477,-0.0201080512110726,-0.0110836415704636,0.0953182691681999,0.0082598713716388,-0.00997875585703678,-0.00689984816196991,0.635364635364635,-0.0134930822175337,-0.00346326789733553,-0.0112353131166762,0.00139744726160508,-0.0119316033620387,-0.00846833546470321,0.0184811840830424,0.0341194060503065
"CAF.Cycling:B.Follicular",-0.0340876989614739,-0.0276549640476778,-0.020802966909107,-0.0182808035501128,-0.0154310663133959,-0.0466627322770588,-0.029170822690314,-0.0515596842045333,-0.0330906022692703,-0.0175253179038978,-0.0324792026848982,-0.0312276884904811,-0.0570268659609299,-0.0696484229856495,0.303696303696304,0.01317563221095,0.0085559369986919,-0.0252066083670929,-0.0365548372118674,-0.0242289654783924,-0.0327849024770843,0.00712336638904324,0.0174102796337137
"Endo.IFN:B.Follicular",-0.0206447980600526,-0.021542229402392,-0.0176250640090606,0.00775108298873407,-0.0142294569242473,-0.0444377086543242,-0.0333326459682166,-0.0417309271685751,-0.00962475611918572,-0.0145770544660198,-0.0461006865227652,-0.0345485840075591,-0.105211489684044,-0.0578716859153196,0.141858141858142,0.0271512474223329,0.0190048245535105,-0.0130152521206928,-0.0358103556765021,-0.0191349310345566,-0.0381397555880671,0.0139452542982259,0.027766566833098
"Pulmonary.Venous:B.Follicular",-0.065031751323896,-0.0507833832742111,0.0890676290447237,0.000261930848381297,0.00331201699032411,-0.0114556838218467,-0.109003067073641,-0.118600961560113,-0.132733861635013,-0.121705413978645,-0.0643873759375834,-0.0928864939402848,-0.138797246544604,-0.181009432074221,0.053946053946054,0.0901053582813123,0.0885412881039623,-0.00662139367625054,-0.0879095989752043,-0.0252607262129149,-0.113802014316877,0.069679792459466,0.0575061584347602
"Aerocyte:B.Follicular",-0.0416689614574128,-0.0642222818602069,0.024473967080563,-0.0139784604476193,-0.00751858884649861,-0.0291174183887217,0.0236254877998979,0.0324675852520743,0.0153451773270387,0.0233523507648909,-0.0913579476784,-0.0579364531334785,-0.055746929450778,-0.0655475291615604,1,-0.00260550761961546,-0.0095057073349059,-0.023848934171169,-0.0205829750875595,-0.0278237109525161,-0.0183180036176102,0.0382103372270487,0.0445866721027151
"Arterial:B.Follicular",-0.0537828305698192,-0.0471366749768262,-0.00735211337249743,0.00230487587691969,0.0459634581406339,-0.0138664645124917,-0.0692304192494123,-0.141461495559972,-0.0449998760532514,-0.0733230142951555,-0.133577226456681,-0.0788513059753124,-0.136277460329472,-0.0648670632886251,0.105894105894106,0.0445574009974182,0.0440323225976221,-0.0264916857605558,-0.0643805447002564,-0.0272443941746618,-0.0712767167722839,0.0280866952967578,0.0585665205385798
"Capillary.PLVAP:B.Follicular",-0.0238839474942566,0.0066662111476949,0.067705930196451,0.00601610155728905,-0.0289680183066524,0.00170776681896215,-0.0493440244413606,-0.109077732156466,-0.0516508354745476,-0.0572816783690384,-0.101820502783766,-0.127502346544191,-0.0669254658669204,0.000275922803322591,0.00799200799200799,0.0731847652838604,0.060807413274285,0.0141260738517946,-0.0531428011603062,0.00634115635249197,-0.054466256921793,0.0384576994060701,0.0439038259206221
"Systemic.Venous:B.Follicular",-0.0466662995699393,-0.0168514711619536,0.0359781222949525,0.0106372125337752,0.0870682638000266,0.0818744505733036,-0.125750329881823,-0.120921874849016,-0.075274787666125,-0.0947124344930112,0.00876718171815554,0.0135517734118825,0.0826007474885289,0.10132874251968,0.945054945054945,-7.87822379515078e-05,-0.0142666068791083,-0.0042256089757913,-0.00280282316769297,-0.00310712931408922,0.011159477565019,0.0355802758344544,0.0922166785771578
"Capillary:B.Follicular",-0.0538850290084149,-0.0599380458256041,-0.0151592434264745,0.000917920953443101,-0.0221744929036531,0.0990094263745351,-0.0152047550321545,-0.069434525089198,-0.0111996030607707,-0.0130453876032865,-0.0905798737225898,-0.104749826847635,-0.148509628852189,-0.00857507972225342,0.733266733266733,0.00643027531915681,-0.0158325122495409,-0.0320160993267626,-0.0348678023187046,-0.0345221362174447,-0.0186896239679038,0.0295899108051224,0.0684488211984053
"Lymphatic:B.Follicular",0.0729888157845982,0.0191525326041458,-0.00104710125476192,0.000535472798050173,0.0800947295617565,0.0721671525607202,0.0370464429406644,0.0417614667109881,0.0519132963050831,0.0236021528523324,-0.020436285341806,0.00241468708561334,0.0228591477566205,0.0568733866512014,0.373626373626374,-0.0139221877253093,-0.0295599521247282,0.0229074299830081,0.0335301499892022,0.00984400270109801,0.0394039548258262,0.0346245023706257,0.0309267277671441
"Capillary.ECM:B.Follicular",-0.0499337598947857,-0.0132833083695575,0.0455737912471463,0.0802117561315568,-0.0525848233527233,-0.00758852608269069,-0.0536534338024247,-0.0581031940498792,-0.0718777012458613,-0.0146104662224941,-0.07304761116093,-0.0909334729969122,-0.117566490652521,-0.116819973626484,0.013986013986014,0.0813206890978821,0.0811356890866646,0.01564211977859,-0.052415812460124,0.0161452414387944,-0.0649904476478703,0.058315290402394,0.0371097208650116
"Endo.Cycling:B.Follicular",-0.0194731287382805,-0.0507122400340734,0.00745559321284492,-0.0209983353787654,0.00116571224513224,-0.030999911988289,-0.0321111000482251,-0.0335784609834005,-0.0341122525632312,-0.0255679577488038,-0.0288013675313058,-0.0141000580926975,0.00559229315095356,-0.0237972445997002,0.635364635364635,0.000699007081388134,0.00694893058153186,-0.0209320277345686,-0.021573516685303,-0.020235732058523,-0.0271846626400548,0.0237686828315654,0.0144731620826922
"Nonmalig:B.Follicular",-0.0713428372344055,-0.0301881110547771,0.0904272330220243,0.0940377661038858,-0.120470792237336,-0.127952354621816,-0.148928061767167,-0.0898832451083576,-0.112844317203647,-0.126168880518055,-0.0275859420267283,-0.0165774832080299,0.0253211685716488,-0.0363164171293239,0.0759240759240759,0.098874145234063,0.131483342139626,0.0207335127091819,-0.0624880508313569,0.0301195609836236,-0.101363781156002,0.0842650465347126,0.0593785079608432
"mean_nUMI_factorsfact_14:B.Follicular",0.0053107838210653,-0.0416797446456278,-0.0804783941888022,-0.063961328549923,0.0523529156727219,-0.00940991768111354,0.0250924718819557,0.0442251602263091,-0.0145240278988222,0.0264567476817103,-0.0224394666773113,-0.0855062474818649,-0.171276312246161,-0.177708812151543,0.53946053946054,-0.01192842202341,-0.0408535638078075,-0.0452021708908219,-0.0360635288385493,-0.0528205365977754,-0.0119669727899679,0.0372392445619134,0.08431765308504
"hypoxia1:B.MZ",-0.0180295532698134,0.00822433753819511,0.0040617947939161,-0.00309957820611142,0.072352895412246,0.056717713139868,-0.0253954523130109,0.0233925668240907,0.0196114530858018,0.00629311817420442,0.0540630341247488,0.00261081816208958,0.288193855717982,0.261190206055809,0.0759240759240759,-0.0781137706243363,-0.0382466921805174,-0.0022107497859534,0.0687209663797925,0.000481108293902338,0.0387278004744198,0.0115363255645015,0.108863399923965
"hypoxia.hallmark1:B.MZ",-0.0950634127915661,-0.0420511124366896,-0.034326539488051,-0.0275238180688795,0.0737653793495248,0.0173076391843765,-0.0266469600101322,0.00889422425524495,-0.0161255530528066,0.0199494782621295,-0.0479310845624126,-0.0575705069689583,0.163892744860976,0.215807499484257,0.053946053946054,-0.0848755067765164,-0.051289757682181,-0.0497412206962966,0.0294380947939381,-0.0381888259623703,0.0131009317198107,0.0307921214903292,0.0906086509359081
"pemt1:B.MZ",0.0391484052841884,0.0185621339491045,-0.0198601965227389,-0.0135759453942135,0.0587158649769076,0.0357567577505698,0.00115870075997503,0.000890918932830295,0.0183082977277626,-0.0388685770062053,0.016831731095662,-0.0352459105923149,0.306425640324624,0.320563647142953,0.733266733266733,-0.0623851077821913,-0.0150769201342668,0.0060685993290851,0.0609964659744137,0.00249309427744549,0.0175700144117123,0.0277402989712329,0.132454772584344
"emt.hallmark1:B.MZ",-0.0102399375336647,0.0237215498130407,-0.0338436576011394,-0.000748928202080139,0.182762457599991,0.107380007756844,0.0290159212799449,0.00788383549892777,0.0430085360957874,-0.0159005289939151,0.0196885893417278,-0.00476542780668982,0.417463812215001,0.396286035301614,0.0759240759240759,-0.123560067209884,-0.0415066615557385,-0.00527774338096091,0.107461300917014,-0.00549443286787244,0.0360122286878661,0.0238194878108931,0.163218036297747
"Glycolysis.Hypox:B.MZ",-0.0210970274241151,-0.0338719694867311,-0.0614911261218247,-0.0627731368871164,-0.110099430818825,-0.112345302973206,-0.0515365461414944,-0.0305267155163778,-0.0381061542503783,-0.0222138536187806,-0.056463277539949,-0.0586611987675597,-0.129067783813781,-0.112860402855231,0.453546453546454,0.0273797516496116,0.00988069034947645,-0.0448083149799468,-0.0713321639257,-0.0476815478042779,-0.0575622381537544,0.0206791346051538,0.0397084005456502
"Secretory:B.MZ",-0.0309923517396124,-0.0312478488204563,-0.0569292215388556,-0.0707739721959749,-0.124163519754301,-0.118664746913378,-0.0814591225273085,-0.0467676169920113,-0.0599485119622715,-0.0471513834688671,-0.0710738096249312,-0.0693441836644602,-0.108857238729791,-0.128696515391049,0.053946053946054,0.0381268163291121,0.0321779308964639,-0.0474858485737248,-0.0842636928385767,-0.0440885351796559,-0.0762664660761199,0.0197249593882792,0.0318246712334458
"B.T.Myeloid:B.MZ",-0.00133962346422057,-0.00939072068554016,0.0301616093633075,-0.00689998025758939,-0.0126843396873579,-0.030125706389029,-0.0245701731449094,0.00245881409790236,0.00872359291594162,0.0140165994621204,0.00251775257101482,-0.0242684009987446,-0.0337483693976972,0.0389868422394676,0.635364635364635,0.00900216007211847,0.000992960933822801,0.00313282123898934,-0.00596303350808007,-0.00411980186090498,-0.00511276279472778,0.0183307970121119,0.0232390601602805
"Ribosome:B.MZ",-0.0391294904388136,-0.0398345316530549,-0.0615600288051018,-0.0652219620155373,-0.172328067794245,-0.145323112633754,-0.0384447918762754,0.000714796552726421,-0.0446607872484637,0.00250835374605063,-0.0726798781181164,-0.0473417018581221,-0.17600009359402,-0.154266236831206,0.635364635364635,0.0333456487374156,0.00931350975904092,-0.0514365032281269,-0.0830039528791784,-0.0506972802290784,-0.0600107899881193,0.013887559808598,0.0704846192821289
"MT.respiration:B.MZ",-0.0328565919675916,-0.0374968575946846,-0.0631444261804545,-0.0527089026712774,-0.157278640613451,-0.153402208853617,-0.0379510397944941,-0.0536309870060541,-0.0383506507280346,-0.027930161643451,-0.0776770798895629,-0.0837026216751758,-0.110194425868382,-0.0811205856047011,0.141858141858142,0.0355721455641904,0.034295952614151,-0.046551694603502,-0.0794497549407456,-0.045102880132981,-0.079398832747132,0.0139376691241045,0.0461353158072304
"AT.SFTPA2.1:B.MZ",-0.0342243470496836,-0.0327483124439573,-0.0591255547356911,-0.0687831989718726,-0.0702900216291705,-0.0968247646305015,-0.03352735589679,-0.0451732171767925,-0.0478136795024395,-0.0223476603884587,-0.100885212962016,-0.0996744592735935,-0.119240062706344,-0.0720113563679039,0.23976023976024,0.0220584257530999,0.0244757381058499,-0.0487203533003011,-0.070597362682353,-0.0466749508926873,-0.0711506889985372,0.0180372418409523,0.032806313053442
"HLA.D.AT2:B.MZ",0.00154194534827173,-0.0260825747834959,-0.0434062337035675,-0.0545993043650993,-0.0887564194782561,-0.0638940568277294,-0.0490322479289089,-0.0390083153092627,-0.047269106621689,-0.0169739410982,-0.055060049520822,-0.0675824371811398,-0.106988441762203,-0.0930625215078252,0.0759240759240759,0.0321262118476309,0.024732648930744,-0.0306365418759727,-0.0620206219637396,-0.0347444042435317,-0.0594770531742757,0.0244504442481949,0.0273312347018155
"AT.SFTPC:B.MZ",-0.030331757001145,-0.0502787445405271,-0.0961764594495039,-0.104443041461905,-0.145166966090176,-0.112166796695242,-0.0777323353108221,-0.0183034273491482,-0.052627285532412,0.00638069822750976,-0.130070882152539,-0.115548373834384,-0.171817245283625,-0.155382144500005,0.303696303696304,0.0269359752388142,0.0406299832697977,-0.0703075006132702,-0.0978979818166135,-0.0732276019950155,-0.113857585264813,0.0357474909490786,0.0598277304254224
"OxPhos:B.MZ",-0.00798365971341552,-0.00871937018031391,-0.0216748857287833,-0.0301876236865442,-0.108297146473671,-0.0690366327536771,-0.00442736904993027,-0.0127523613807012,-0.0283775900942974,-0.0244984654825777,-0.0503954125549023,-0.0569243564814845,-0.0407576251753296,-0.0416640529687467,0.105894105894106,0.0265717164142676,0.0260137111174895,-0.0171413848272642,-0.0424835123728965,-0.0151971279545486,-0.0412108390720381,0.0107323690887539,0.0300939647510855
"metallothionein:B.MZ",-0.0167217635589062,-0.00946719576187582,-0.038734372582497,-0.0481795347215023,-0.0948319890372986,-0.0988258897445193,-0.0356841648554375,-0.00849639007904403,-0.036070667498203,0.000461250544354257,-0.0586438266081487,-0.0437293078938817,-0.0630782132871062,-0.0154330248803266,0.635364635364635,0.0171575056777658,0.0121719196253407,-0.0282757166561953,-0.0456828870964649,-0.0277280680707016,-0.0398999876960423,0.0181915708298103,0.0338840011416493
"Hypoxia:B.MZ",-0.0196716514164799,-0.0260587782977938,-0.0463899163940219,-0.0409172649390529,-0.0499977032706304,-0.0457683271121452,-0.0273193346974159,-0.0149621183159515,-0.0465607371510411,-0.0311667024242245,-0.0274126401383212,-0.0195241820801748,-0.0549562415971402,-0.044473525412866,0.635364635364635,0.00295474845815396,0.00433209230012186,-0.0332594027618371,-0.0366417070126331,-0.0334880216184234,-0.0378201139185452,0.0124837123306819,0.0138245703504946
"CC.S:B.MZ",-0.000874212800511457,-0.0127735851041045,-0.0258495633922746,-0.0342204593907511,-0.0805596126441557,-0.0531491806393949,-0.0341004571273754,-0.0134760006247277,-0.0145458281873087,-0.02814649757526,-0.0356527082141467,-0.0412731589933826,-0.0887911545428672,-0.0862954499740236,0.053946053946054,0.0291695496803538,0.0191513593555751,-0.0184294551719104,-0.0463827734466722,-0.0193115742481896,-0.0384629336037647,0.0146582084078492,0.0285027235401769
"JUN.FOS:B.MZ",-0.0105327528496585,-0.0246779720142968,-0.0454179156904206,-0.0568396473593682,-0.0715054323123751,-0.0771562918930118,-0.0572446218629907,-0.0461934393834928,-0.0433081766109841,-0.016817187081306,-0.0436073832307496,-0.0736458876856607,-0.0230652715295392,-0.0287677106298789,0.373626373626374,0.0137640682435628,0.00985246745476245,-0.0343670719784361,-0.0489228226890325,-0.0350479438523587,-0.0449004113071212,0.0207291358353878,0.0214842545083846
