,subtype,regulon,Z
1071,CAF.OGN,ZNF433,0.16691468072951723
1072,CAF.OGN,ZNF526,-0.1895944931636555
1073,CAF.OGN,ZNF527,-0.25998025553442106
1074,CAF.OGN,ZNF583,0.15720072395919787
1075,CAF.OGN,ZNF671,-0.27435343671991314
1076,CAF.OGN,ZNF860,0.21117762445261412
1077,CAF.OGN,ZNF91,0.13204143796890433
1078,CAF.Ribo,AHRR,-0.023277170323290762
1079,CAF.Ribo,ARID3A,-0.30541122871030724
1080,CAF.Ribo,ARNT,-0.15162488435588847
1081,CAF.Ribo,ATF3,-0.13222079675558795
1082,CAF.Ribo,ATF4,0.6037613711916665
1083,CAF.Ribo,ATF6,-0.3765945147525569
1084,CAF.Ribo,BACH1,-0.1605059700567956
1085,CAF.Ribo,BHLHE40,0.27771692552401817
1086,CAF.Ribo,CEBPA,0.02940674129719993
1087,CAF.Ribo,CEBPB,-0.5943553650279708
1088,CAF.Ribo,CEBPD,-0.6419933230371376
1089,CAF.Ribo,CREB1,-0.46778423744935244
1090,CAF.Ribo,CREB3L1,0.0741193658921672
1091,CAF.Ribo,CREB3L2,0.10691319371349936
1092,CAF.Ribo,CREM,-0.16437617631907747
1093,CAF.Ribo,CUX1,-0.07164967471207613
1094,CAF.Ribo,E2F1,-0.16735818491363433
1095,CAF.Ribo,E2F2,-0.176372763226692
1096,CAF.Ribo,E2F3,-0.266523712857513
1097,CAF.Ribo,E2F4,0.00993678210047072
1098,CAF.Ribo,E2F7,0.18460450205128584
1099,CAF.Ribo,E2F8,-0.21410761181233492
1100,CAF.Ribo,EBF1,-0.4875119668981253
1101,CAF.Ribo,EGR1,-0.40983529354052256
1102,CAF.Ribo,EGR2,-0.16627604540596608
1103,CAF.Ribo,EHF,0.432565260881278
1104,CAF.Ribo,ELF1,-0.27811885839846456
1105,CAF.Ribo,ELF3,0.5956060068308564
1106,CAF.Ribo,ELK1,-0.2556537384219413
1107,CAF.Ribo,ELK3,0.47533490606972106
1108,CAF.Ribo,ERF,0.11307248788181452
1109,CAF.Ribo,ERG,0.3103063060603707
1110,CAF.Ribo,ESRRA,0.26066538711441584
1111,CAF.Ribo,ETS2,0.49049263069124777
1112,CAF.Ribo,ETV1,0.138614558739806
1113,CAF.Ribo,ETV2,0.20592987682561062
1114,CAF.Ribo,ETV5,-0.11182149122134281
1115,CAF.Ribo,ETV7,-0.5475723892453952
1116,CAF.Ribo,FOS,-0.3507594471293422
1117,CAF.Ribo,FOSB,-0.45341364811108814
1118,CAF.Ribo,FOSL1,0.41085301970027227
1119,CAF.Ribo,FOXA1,0.04507137802852112
1120,CAF.Ribo,FOXF1,-0.7014548770962495
1121,CAF.Ribo,FOXF2,-0.4074175790769969
1122,CAF.Ribo,FOXN2,-0.15083506192756793
1123,CAF.Ribo,FOXO1,-0.2928555065317975
1124,CAF.Ribo,FOXO3,-0.4587737654539497
1125,CAF.Ribo,FOXP1,-0.007806092004944439
1126,CAF.Ribo,FOXP2,-0.37207684704698657
1127,CAF.Ribo,GABPA,0.00019115456643215267
1128,CAF.Ribo,GATA2,-0.08915115372793334
1129,CAF.Ribo,GATA3,-0.4246547668084059
1130,CAF.Ribo,GATA5,-0.4397687506983669
1131,CAF.Ribo,GATA6,-0.2817816422785133
1132,CAF.Ribo,GLI3,-0.2373157442963329
1133,CAF.Ribo,GRHL1,0.015355401803470904
1134,CAF.Ribo,HES1,0.2091383509129814
1135,CAF.Ribo,HIVEP1,-0.34178512347343376
1136,CAF.Ribo,HIVEP3,-0.388357414194136
1137,CAF.Ribo,HOXA2,0.19478882270292275
1138,CAF.Ribo,HOXB2,0.19609436387478274
1139,CAF.Ribo,IKZF1,-0.39814943681612713
1140,CAF.Ribo,IRF1,-0.5864378014069132
1141,CAF.Ribo,IRF2,-0.7138745260419442
1142,CAF.Ribo,IRF7,-0.5134880763192714
1143,CAF.Ribo,IRF8,-0.6806099612573911
1144,CAF.Ribo,IRX3,-0.09488297166232781
1145,CAF.Ribo,JUN,-0.3684466778613742
1146,CAF.Ribo,JUNB,-0.19545088998479784
1147,CAF.Ribo,KLF16,0.3084680186580629
1148,CAF.Ribo,KLF5,0.552303849792288
1149,CAF.Ribo,KLF6,-0.6453289540656036
1150,CAF.Ribo,KLF9,-0.5474477776305865
1151,CAF.Ribo,LEF1,-0.3349038774719131
1152,CAF.Ribo,MAFG,0.14669051175718725
1153,CAF.Ribo,MEF2C,-0.4994010217635008
1154,CAF.Ribo,MEF2D,-0.4509189700902293
1155,CAF.Ribo,MLX,0.26188361421179407
1156,CAF.Ribo,MLXIP,-0.06426671751952164
1157,CAF.Ribo,MYB,-0.3797014035069185
1158,CAF.Ribo,MYBL2,-0.29975849606988925
1159,CAF.Ribo,MYC,-0.5301116561850432
1160,CAF.Ribo,MYCN,0.41829778884029467
1161,CAF.Ribo,NFAT5,-0.3463584966147532
1162,CAF.Ribo,NFATC2,-0.5228309505283951
1163,CAF.Ribo,NFATC4,-0.14539397569556942
1164,CAF.Ribo,NFE2L1,0.007596194560705857
1165,CAF.Ribo,NFIL3,-0.32193469038537614
1166,CAF.Ribo,NFKB2,-0.5623650365767981
1167,CAF.Ribo,NKX2-1,0.2518920220557211
1168,CAF.Ribo,NR4A3,-0.0569045175883893
1169,CAF.Ribo,ONECUT2,0.20947329349426833
1170,CAF.Ribo,PITX3,-0.4008179196713472
1171,CAF.Ribo,PRDM1,-0.26040687230744924
1172,CAF.Ribo,RARG,-0.15133192203058113
1173,CAF.Ribo,RBAK,-0.03598140614672324
1174,CAF.Ribo,REL,0.5081749749957314
1175,CAF.Ribo,RELA,-0.04208351862480513
1176,CAF.Ribo,RELB,-0.5513554701224447
1177,CAF.Ribo,RFX5,-0.1642077373943807
1178,CAF.Ribo,RFX8,0.12123561277164673
1179,CAF.Ribo,RUNX1,-0.19948369370590507
1180,CAF.Ribo,RXRA,0.28705096529415014
1181,CAF.Ribo,RXRG,-0.3614227310173718
1182,CAF.Ribo,SOX11,-0.09917214567967492
1183,CAF.Ribo,SOX15,-0.048112363614388254
1184,CAF.Ribo,SOX4,-0.20030337895442846
1185,CAF.Ribo,SOX7,0.09813428400605813
1186,CAF.Ribo,SP1,-0.2064192130118905
1187,CAF.Ribo,SP2,-0.5063131303217572
1188,CAF.Ribo,SP6,0.2707688215522824
1189,CAF.Ribo,SPI1,-0.22442130191967763
1190,CAF.Ribo,SPIB,-0.39164204402036634
1191,CAF.Ribo,SREBF2,-0.2078237156643989
1192,CAF.Ribo,SRF,-0.30099916583901987
1193,CAF.Ribo,STAT1,-0.6586148031560435
1194,CAF.Ribo,STAT2,-0.5848285734588787
1195,CAF.Ribo,TBP,-0.3498104870770952
1196,CAF.Ribo,TCF12,-0.5203515535853797
1197,CAF.Ribo,TCF7L1,-0.03952548710142451
1198,CAF.Ribo,TCF7L2,-0.3627996736312298
1199,CAF.Ribo,TEAD4,0.009382885018629834
1200,CAF.Ribo,TFAP2A,0.39962348956792454
1201,CAF.Ribo,TFCP2L1,0.6049637172214569
1202,CAF.Ribo,TFDP1,0.18745535559903317
1203,CAF.Ribo,TFE3,-0.054232554394343414
1204,CAF.Ribo,TFEB,0.12354682665526605
1205,CAF.Ribo,TGIF2,-0.11208329645676691
1206,CAF.Ribo,THAP1,0.02217956448486096
1207,CAF.Ribo,THAP11,0.12206826846421244
1208,CAF.Ribo,TP53,-0.3551670693991136
1209,CAF.Ribo,TWIST1,-0.4905279445160441
1210,CAF.Ribo,USF1,-0.40818533585629196
1211,CAF.Ribo,XBP1,0.09665798872330651
1212,CAF.Ribo,YY1,-0.623748801026863
1213,CAF.Ribo,YY2,-0.1326580071838631
1214,CAF.Ribo,ZBTB33,0.03863362875108611
1215,CAF.Ribo,ZFP64,0.3258239444978809
1216,CAF.Ribo,ZFP91,-0.21554963537251426
1217,CAF.Ribo,ZNF143,-0.11990295950792089
1218,CAF.Ribo,ZNF155,-0.1179622271309526
1219,CAF.Ribo,ZNF189,-0.21921111458922365
1220,CAF.Ribo,ZNF319,-0.01746429811459614
1221,CAF.Ribo,ZNF320,-0.05370611800463118
1222,CAF.Ribo,ZNF383,-0.22287777880735377
1223,CAF.Ribo,ZNF423,-0.19048568483130615
1224,CAF.Ribo,ZNF426,-0.3685559763151141
1225,CAF.Ribo,ZNF433,-0.010384521150629553
1226,CAF.Ribo,ZNF526,-0.1261137252500408
1227,CAF.Ribo,ZNF527,-0.2982670458474749
1228,CAF.Ribo,ZNF583,-0.19613221303188175
1229,CAF.Ribo,ZNF671,-0.43474343811626304
1230,CAF.Ribo,ZNF860,-0.37095212020382506
1231,CAF.Ribo,ZNF91,-0.2901197985243984
1232,Myofibroblast,AHRR,-0.08592573510660072
1233,Myofibroblast,ARID3A,-0.016286067141192354
1234,Myofibroblast,ARNT,-0.2067950294081819
1235,Myofibroblast,ATF3,-0.02991849740090057
1236,Myofibroblast,ATF4,0.498309377886684
1237,Myofibroblast,ATF6,-0.09144570670849649
1238,Myofibroblast,BACH1,-0.334116207155277
1239,Myofibroblast,BHLHE40,-0.05576290566949464
1240,Myofibroblast,CEBPA,0.1832219312375955
1241,Myofibroblast,CEBPB,-0.3602284463110387
1242,Myofibroblast,CEBPD,-0.3332777203439761
1243,Myofibroblast,CREB1,-0.2860355958771815
1244,Myofibroblast,CREB3L1,0.23286765539678234
1245,Myofibroblast,CREB3L2,0.3461774570368282
1246,Myofibroblast,CREM,0.07331591110278622
1247,Myofibroblast,CUX1,0.29875115304595506
1248,Myofibroblast,E2F1,-0.06553974079298569
1249,Myofibroblast,E2F2,-0.11236996896544174
1250,Myofibroblast,E2F3,0.43756291611716097
1251,Myofibroblast,E2F4,0.14115092940930493
1252,Myofibroblast,E2F7,-0.23135040055586284
1253,Myofibroblast,E2F8,-0.484646846862828
1254,Myofibroblast,EBF1,-0.4947951725968261
1255,Myofibroblast,EGR1,0.033585812502975466
1256,Myofibroblast,EGR2,0.7853396505893908
1257,Myofibroblast,EHF,-0.057586386859884445
1258,Myofibroblast,ELF1,-0.14988595869170096
1259,Myofibroblast,ELF3,0.2076928872620077
1260,Myofibroblast,ELK1,-0.36593306924648483
1261,Myofibroblast,ELK3,-0.042466940337402066
1262,Myofibroblast,ERF,0.12420277249196648
1263,Myofibroblast,ERG,0.6406634137911126
1264,Myofibroblast,ESRRA,-0.048175080714832806
1265,Myofibroblast,ETS2,0.10135432934946227
1266,Myofibroblast,ETV1,0.4740152128971379
1267,Myofibroblast,ETV2,0.34824724237562604
1268,Myofibroblast,ETV5,0.7979223093311887
1269,Myofibroblast,ETV7,-0.8683074555871335
1270,Myofibroblast,FOS,0.02370471078029228
1271,Myofibroblast,FOSB,-0.0319755928267986
1272,Myofibroblast,FOSL1,-0.18968089553347336
1273,Myofibroblast,FOXA1,-0.16415654586766698
1274,Myofibroblast,FOXF1,1.0881823319159896
1275,Myofibroblast,FOXF2,0.7154406590535733
1276,Myofibroblast,FOXN2,-0.048614201773346945
1277,Myofibroblast,FOXO1,-0.047105987159035724
1278,Myofibroblast,FOXO3,0.10506678967444857
1279,Myofibroblast,FOXP1,0.2824670337794162
1280,Myofibroblast,FOXP2,-0.3330444373638823
1281,Myofibroblast,GABPA,-0.0019760971338109246
1282,Myofibroblast,GATA2,0.26292729655114006
1283,Myofibroblast,GATA3,0.022463232349480527
1284,Myofibroblast,GATA5,0.4095126397144304
1285,Myofibroblast,GATA6,-0.26037246061890057
1286,Myofibroblast,GLI3,0.8439011393669185
1287,Myofibroblast,GRHL1,0.1570949050843476
1288,Myofibroblast,HES1,0.04677418573800893
1289,Myofibroblast,HIVEP1,-0.4194833351979795
1290,Myofibroblast,HIVEP3,-0.22449898774177096
1291,Myofibroblast,HOXA2,-0.1020517172135768
1292,Myofibroblast,HOXB2,0.25229197452933166
1293,Myofibroblast,IKZF1,0.03170816186597422
1294,Myofibroblast,IRF1,-0.5505233830120727
1295,Myofibroblast,IRF2,-0.6008406785220965
1296,Myofibroblast,IRF7,-0.5315604203416042
1297,Myofibroblast,IRF8,-0.8289579947117836
1298,Myofibroblast,IRX3,0.6370708597904826
1299,Myofibroblast,JUN,-0.09565697036054999
1300,Myofibroblast,JUNB,0.010400629255847725
1301,Myofibroblast,KLF16,0.1639572591687635
1302,Myofibroblast,KLF5,-0.06602625715861213
1303,Myofibroblast,KLF6,0.3679764269354131
1304,Myofibroblast,KLF9,-0.23731037681030442
1305,Myofibroblast,LEF1,0.1318989152395756
1306,Myofibroblast,MAFG,0.07598822957871047
1307,Myofibroblast,MEF2C,-0.35041812276982004
1308,Myofibroblast,MEF2D,0.3722932452109194
1309,Myofibroblast,MLX,-0.05712725403569918
1310,Myofibroblast,MLXIP,0.24865601922671285
1311,Myofibroblast,MYB,0.13688140847119473
1312,Myofibroblast,MYBL2,0.07209329341978132
1313,Myofibroblast,MYC,-0.28062651062533245
1314,Myofibroblast,MYCN,-0.20088240093295764
1315,Myofibroblast,NFAT5,-0.10917875883203769
1316,Myofibroblast,NFATC2,-0.2737384858158252
1317,Myofibroblast,NFATC4,-0.29011587707677666
1318,Myofibroblast,NFE2L1,0.12831216135266937
1319,Myofibroblast,NFIL3,-0.14860254514851512
1320,Myofibroblast,NFKB2,0.056743375665052616
1321,Myofibroblast,NKX2-1,-0.14026726317235888
1322,Myofibroblast,NR4A3,-0.1444932485307537
1323,Myofibroblast,ONECUT2,0.16710707102154967
1324,Myofibroblast,PITX3,-0.053256247652374196
1325,Myofibroblast,PRDM1,0.33001902728669036
1326,Myofibroblast,RARG,-0.599226708083221
1327,Myofibroblast,RBAK,-0.03306002298095176
1328,Myofibroblast,REL,0.16283631930949233
1329,Myofibroblast,RELA,-0.39407339652254
1330,Myofibroblast,RELB,-0.7162873821393918
1331,Myofibroblast,RFX5,-0.2650423179720053
1332,Myofibroblast,RFX8,-0.16271547323425856
1333,Myofibroblast,RUNX1,0.6642680655999549
1334,Myofibroblast,RXRA,-0.07019733682614555
1335,Myofibroblast,RXRG,-0.40101341225937714
1336,Myofibroblast,SOX11,0.5432112317521512
1337,Myofibroblast,SOX15,-0.014251834280981819
1338,Myofibroblast,SOX4,0.13428071797014948
1339,Myofibroblast,SOX7,0.22958340564293822
1340,Myofibroblast,SP1,0.03438909131339915
1341,Myofibroblast,SP2,-0.26161962338022177
1342,Myofibroblast,SP6,0.004710146914322104
1343,Myofibroblast,SPI1,-0.4590757765106293
1344,Myofibroblast,SPIB,-0.2627058782265397
1345,Myofibroblast,SREBF2,-0.06544680805958487
1346,Myofibroblast,SRF,0.6716238610448261
1347,Myofibroblast,STAT1,-0.8126112485578275
1348,Myofibroblast,STAT2,-0.20651908584786463
1349,Myofibroblast,TBP,0.4783813009602539
1350,Myofibroblast,TCF12,-0.11446592929465854
1351,Myofibroblast,TCF7L1,0.1502711019368489
1352,Myofibroblast,TCF7L2,-0.23819888620098192
1353,Myofibroblast,TEAD4,0.5566013892581664
1354,Myofibroblast,TFAP2A,0.055581057943787156
1355,Myofibroblast,TFCP2L1,-0.06608751793687791
1356,Myofibroblast,TFDP1,0.15860793680862947
1357,Myofibroblast,TFE3,-0.2841610283246111
1358,Myofibroblast,TFEB,0.016926605014507847
1359,Myofibroblast,TGIF2,-0.32473582965796555
1360,Myofibroblast,THAP1,0.10799332958592076
1361,Myofibroblast,THAP11,0.020904640840934866
1362,Myofibroblast,TP53,0.04926116890060833
1363,Myofibroblast,TWIST1,0.11351596643408725
1364,Myofibroblast,USF1,-0.4523827014633316
1365,Myofibroblast,XBP1,0.10965448798454046
1366,Myofibroblast,YY1,-0.22716344029194585
1367,Myofibroblast,YY2,0.8844593505322972
1368,Myofibroblast,ZBTB33,-0.2739955629511738
1369,Myofibroblast,ZFP64,-0.05750492223420347
1370,Myofibroblast,ZFP91,-0.2577591370443052
1371,Myofibroblast,ZNF143,0.19098154077427715
1372,Myofibroblast,ZNF155,-0.030217343060509876
1373,Myofibroblast,ZNF189,0.6145191858319489
1374,Myofibroblast,ZNF319,0.1552130233947713
1375,Myofibroblast,ZNF320,0.3984259983418578
1376,Myofibroblast,ZNF383,-0.15666639188297105
1377,Myofibroblast,ZNF423,-0.37600538162060065
1378,Myofibroblast,ZNF426,-0.172219681116759
1379,Myofibroblast,ZNF433,-0.10065718928543883
1380,Myofibroblast,ZNF526,-0.142399916298582
1381,Myofibroblast,ZNF527,1.1221054189063484
1382,Myofibroblast,ZNF583,-0.09178786616421764
1383,Myofibroblast,ZNF671,-0.4115119695509318
1384,Myofibroblast,ZNF860,0.2158108146940791
1385,Myofibroblast,ZNF91,0.22794920742646632
1386,Pericyte,AHRR,-0.2105785574270965
1387,Pericyte,ARID3A,0.6116462732138082
1388,Pericyte,ARNT,-0.0282647473330917
1389,Pericyte,ATF3,0.18320494650731722
1390,Pericyte,ATF4,-0.1548852083511616
1391,Pericyte,ATF6,0.06179238464404945
1392,Pericyte,BACH1,-0.33571034408163825
1393,Pericyte,BHLHE40,-0.08872759472579375
1394,Pericyte,CEBPA,0.03642667183436761
1395,Pericyte,CEBPB,-0.3552142465840387
1396,Pericyte,CEBPD,0.07354955772814996
1397,Pericyte,CREB1,0.5056027155758888
1398,Pericyte,CREB3L1,-0.1641195667057614
1399,Pericyte,CREB3L2,-0.31396125813599507
1400,Pericyte,CREM,0.17892075855435072
1401,Pericyte,CUX1,-0.20494740501773537
1402,Pericyte,E2F1,0.2824947599064694
1403,Pericyte,E2F2,0.4870249522111335
1404,Pericyte,E2F3,0.4314980571902403
1405,Pericyte,E2F4,0.26233386228577793
1406,Pericyte,E2F7,-0.1652091266908629
1407,Pericyte,E2F8,0.49272672301091347
1408,Pericyte,EBF1,0.841991963357299
1409,Pericyte,EGR1,0.146407528458423
1410,Pericyte,EGR2,-0.3006625704977849
1411,Pericyte,EHF,-0.11667762596215694
1412,Pericyte,ELF1,0.009209260559047442
1413,Pericyte,ELF3,-0.08952070035837466
1414,Pericyte,ELK1,0.15197463262310232
1415,Pericyte,ELK3,-0.168820037924082
1416,Pericyte,ERF,0.14139260246842317
1417,Pericyte,ERG,-0.48033548685002236
1418,Pericyte,ESRRA,0.045035507566491495
1419,Pericyte,ETS2,-0.03653067393950029
1420,Pericyte,ETV1,-0.4989924823455421
1421,Pericyte,ETV2,-0.2540022080610446
1422,Pericyte,ETV5,0.2489197242464361
1423,Pericyte,ETV7,0.2150098674329074
1424,Pericyte,FOS,0.19056051692573003
1425,Pericyte,FOSB,0.22625431383160768
1426,Pericyte,FOSL1,-0.10639980201641672
1427,Pericyte,FOXA1,0.2205267767045681
1428,Pericyte,FOXF1,0.39793720422436674
1429,Pericyte,FOXF2,0.14905120608311292
1430,Pericyte,FOXN2,0.024962108651961863
1431,Pericyte,FOXO1,-0.5826698353263935
1432,Pericyte,FOXO3,-0.34858156417036607
1433,Pericyte,FOXP1,-0.1722160058361296
1434,Pericyte,FOXP2,-0.5889168556369263
1435,Pericyte,GABPA,0.12217630953627473
1436,Pericyte,GATA2,-0.18935983914131618
1437,Pericyte,GATA3,-0.08319388279192812
1438,Pericyte,GATA5,-0.43690937505959715
1439,Pericyte,GATA6,-0.3492163851997747
1440,Pericyte,GLI3,-0.3935865072296957
1441,Pericyte,GRHL1,-0.14285414900727167
1442,Pericyte,HES1,0.0625957472724778
1443,Pericyte,HIVEP1,0.14567921527420627
1444,Pericyte,HIVEP3,-0.1318542295935566
1445,Pericyte,HOXA2,-0.0938994030665913
1446,Pericyte,HOXB2,-0.1449186323943866
1447,Pericyte,IKZF1,0.792185426730945
1448,Pericyte,IRF1,0.10030134993004734
1449,Pericyte,IRF2,0.5520901775249517
1450,Pericyte,IRF7,0.2667837710487596
1451,Pericyte,IRF8,-0.017775006585949268
1452,Pericyte,IRX3,-0.3658350067444378
1453,Pericyte,JUN,0.23454068879120546
1454,Pericyte,JUNB,0.06470338965830894
1455,Pericyte,KLF16,-0.23369507797467282
1456,Pericyte,KLF5,-0.1540956492000346
1457,Pericyte,KLF6,0.4776657539244094
1458,Pericyte,KLF9,0.4002389565952084
1459,Pericyte,LEF1,-0.28170379661894146
1460,Pericyte,MAFG,-0.012075404327139888
1461,Pericyte,MEF2C,0.8874686113062411
1462,Pericyte,MEF2D,0.29515075648835454
1463,Pericyte,MLX,0.28784370998942466
1464,Pericyte,MLXIP,-0.06203551662270758
1465,Pericyte,MYB,0.337713839514992
1466,Pericyte,MYBL2,0.07749114678078735
1467,Pericyte,MYC,0.22269063289827348
1468,Pericyte,MYCN,-0.0868557219254785
1469,Pericyte,NFAT5,0.09154073645641692
1470,Pericyte,NFATC2,0.48764589382962487
1471,Pericyte,NFATC4,-0.15209786905321848
1472,Pericyte,NFE2L1,-0.0028655938148633093
1473,Pericyte,NFIL3,-0.15464871109747866
1474,Pericyte,NFKB2,-0.38573717552254383
1475,Pericyte,NKX2-1,-0.015163929030929588
1476,Pericyte,NR4A3,0.14405720121602555
1477,Pericyte,ONECUT2,-0.1260192914855921
1478,Pericyte,PITX3,0.34747822148110424
1479,Pericyte,PRDM1,0.116075141957437
1480,Pericyte,RARG,-0.17175958991319557
1481,Pericyte,RBAK,0.23537173784582943
1482,Pericyte,REL,-0.18100388434676398
1483,Pericyte,RELA,0.1907678348261739
1484,Pericyte,RELB,-0.1314991354044475
1485,Pericyte,RFX5,0.06510447380403898
1486,Pericyte,RFX8,0.12798296548749621
1487,Pericyte,RUNX1,-0.24720048311410925
1488,Pericyte,RXRA,-0.049151531742776255
1489,Pericyte,RXRG,0.5239419497249334
1490,Pericyte,SOX11,-0.17674310470362214
1491,Pericyte,SOX15,-0.06667335547167784
1492,Pericyte,SOX4,0.019936717110260137
1493,Pericyte,SOX7,-0.05365288141877098
1494,Pericyte,SP1,0.1403157303399229
1495,Pericyte,SP2,0.3222646429553123
1496,Pericyte,SP6,-0.10453288146940434
1497,Pericyte,SPI1,0.03437296761810469
1498,Pericyte,SPIB,-0.10087140678358503
1499,Pericyte,SREBF2,0.09786774684454687
1500,Pericyte,SRF,0.2695071712861682
1501,Pericyte,STAT1,0.2463332395443539
1502,Pericyte,STAT2,-0.147493516093307
1503,Pericyte,TBP,-0.0727670260811756
1504,Pericyte,TCF12,-0.4203964235217743
1505,Pericyte,TCF7L1,0.018072409304733496
1506,Pericyte,TCF7L2,-0.21741243984115322
1507,Pericyte,TEAD4,0.14790694256408718
1508,Pericyte,TFAP2A,-0.12792854769531026
1509,Pericyte,TFCP2L1,-0.08562685649042565
1510,Pericyte,TFDP1,-0.031717202528622306
1511,Pericyte,TFE3,0.3287480779182123
1512,Pericyte,TFEB,0.19495775602057952
1513,Pericyte,TGIF2,-0.1471294843538974
1514,Pericyte,THAP1,0.1401949177249714
1515,Pericyte,THAP11,-0.04556671822291409
1516,Pericyte,TP53,0.25284070841185025
1517,Pericyte,TWIST1,-0.03598038360623497
1518,Pericyte,USF1,0.7345879634309308
1519,Pericyte,XBP1,-0.08672263495896404
1520,Pericyte,YY1,0.5173268228258938
1521,Pericyte,YY2,-0.021589451410189794
1522,Pericyte,ZBTB33,-0.040570098050904085
1523,Pericyte,ZFP64,-0.18399202802368522
1524,Pericyte,ZFP91,0.06114102010309985
1525,Pericyte,ZNF143,0.13895307442544338
1526,Pericyte,ZNF155,-0.19286819624358043
1527,Pericyte,ZNF189,0.2666358159051988
1528,Pericyte,ZNF319,-0.053512529315735365
1529,Pericyte,ZNF320,0.1196013527520465
1530,Pericyte,ZNF383,-0.19569147611396528
1531,Pericyte,ZNF423,0.13789377741140127
1532,Pericyte,ZNF426,-0.502346520928753
1533,Pericyte,ZNF433,-0.14590772863068718
1534,Pericyte,ZNF526,0.16162623964517345
1535,Pericyte,ZNF527,-0.22104176001531725
1536,Pericyte,ZNF583,-0.13712187354416466
1537,Pericyte,ZNF671,0.6621251760599722
1538,Pericyte,ZNF860,-0.10206036251908278
1539,Pericyte,ZNF91,-0.10614691567738338
1540,Pericyte.PTN,AHRR,-0.14632440199528657
1541,Pericyte.PTN,ARID3A,1.1836443709735152
1542,Pericyte.PTN,ARNT,-0.21618029147697287
1543,Pericyte.PTN,ATF3,-0.491039009633923
1544,Pericyte.PTN,ATF4,-0.4971758404402844
1545,Pericyte.PTN,ATF6,0.49654372353725523
1546,Pericyte.PTN,BACH1,-0.8954764774243165
1547,Pericyte.PTN,BHLHE40,-0.5866919690378817
1548,Pericyte.PTN,CEBPA,0.07507402979054179
1549,Pericyte.PTN,CEBPB,-0.8703676082243956
1550,Pericyte.PTN,CEBPD,0.5836975072284722
1551,Pericyte.PTN,CREB1,0.4229517896128205
1552,Pericyte.PTN,CREB3L1,-0.9500389221102487
1553,Pericyte.PTN,CREB3L2,-0.9278200865789854
1554,Pericyte.PTN,CREM,0.44583637978919627
1555,Pericyte.PTN,CUX1,-0.7236550794757731
1556,Pericyte.PTN,E2F1,0.11018562210086466
1557,Pericyte.PTN,E2F2,0.49891121591441
1558,Pericyte.PTN,E2F3,0.1110461307517895
1559,Pericyte.PTN,E2F4,0.14119812748567542
1560,Pericyte.PTN,E2F7,0.0747241867623022
1561,Pericyte.PTN,E2F8,0.7598446327204867
1562,Pericyte.PTN,EBF1,1.3548042421181716
1563,Pericyte.PTN,EGR1,-0.22075244677941983
1564,Pericyte.PTN,EGR2,-0.8469150194847047
1565,Pericyte.PTN,EHF,-0.06758955560829252
1566,Pericyte.PTN,ELF1,-0.02245349817342861
1567,Pericyte.PTN,ELF3,-0.34921169407211256
1568,Pericyte.PTN,ELK1,0.27333413930799344
1569,Pericyte.PTN,ELK3,-0.8440014272478418
1570,Pericyte.PTN,ERF,0.5597924066549456
1571,Pericyte.PTN,ERG,-0.6520260690950437
1572,Pericyte.PTN,ESRRA,-0.06231159677444924
1573,Pericyte.PTN,ETS2,-0.39112596613408535
1574,Pericyte.PTN,ETV1,-1.021202352522858
1575,Pericyte.PTN,ETV2,0.03243667697136928
1576,Pericyte.PTN,ETV5,0.6489894167661117
1577,Pericyte.PTN,ETV7,-0.052963580038397136
1578,Pericyte.PTN,FOS,-0.19248925000275652
1579,Pericyte.PTN,FOSB,-0.02715538676954834
1580,Pericyte.PTN,FOSL1,-0.5360571778808318
1581,Pericyte.PTN,FOXA1,0.08221278434118531
1582,Pericyte.PTN,FOXF1,1.0378698623326092
1583,Pericyte.PTN,FOXF2,0.762073285936027
1584,Pericyte.PTN,FOXN2,0.06903618834198978
1585,Pericyte.PTN,FOXO1,-0.7343370545253708
1586,Pericyte.PTN,FOXO3,-0.14133622553628045
1587,Pericyte.PTN,FOXP1,-0.11584318805845521
1588,Pericyte.PTN,FOXP2,-0.5645966721522574
1589,Pericyte.PTN,GABPA,0.20450543143178052
1590,Pericyte.PTN,GATA2,-0.23652735893135787
1591,Pericyte.PTN,GATA3,-0.3360074304010502
1592,Pericyte.PTN,GATA5,-0.32801864236980194
1593,Pericyte.PTN,GATA6,-0.21550526507106532
1594,Pericyte.PTN,GLI3,-0.6583647945320241
1595,Pericyte.PTN,GRHL1,-0.2024103012576284
1596,Pericyte.PTN,HES1,0.3965666434690549
1597,Pericyte.PTN,HIVEP1,0.221656759883668
1598,Pericyte.PTN,HIVEP3,-0.11434991327629103
1599,Pericyte.PTN,HOXA2,0.06776728413584164
1600,Pericyte.PTN,HOXB2,-0.7550509819938113
1601,Pericyte.PTN,IKZF1,1.255998304313649
1602,Pericyte.PTN,IRF1,-0.30485208904392536
1603,Pericyte.PTN,IRF2,0.7549123779427296
1604,Pericyte.PTN,IRF7,-0.004442489766156189
1605,Pericyte.PTN,IRF8,-0.3003765394919469
1606,Pericyte.PTN,IRX3,-0.08562364518074018
1607,Pericyte.PTN,JUN,-0.3172313340002584
1608,Pericyte.PTN,JUNB,-0.36534965025332583
1609,Pericyte.PTN,KLF16,-0.11646010630164663
1610,Pericyte.PTN,KLF5,-0.07362920947361304
